building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,e_tou_c_bill_s2_pv_stor,e_tou_c_f_bill_s2_pv_stor,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,e_tou_c_bill_s1_ev,e_tou_c_f_bill_s1_ev
408163,G06008900,medium,False,6146.523999999999,0.9319106755115257,2478.1627398200003,2424.8797201000057,2478.0698216,2446.841551,1706.3790520000002,2726.3976496,1923.1825875999998,2974.2015466,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408176,G06006103,low,True,17559.064,0.9319106755115257,5049.6541713865,4399.2588130384975,5049.50946955,4992.196582425,3634.2398215499998,3820.157280485,2347.0577624650005,2589.79498963,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408178,G06001305,high,False,6852.752,0.8960338247617118,2862.5771266799998,2749.0988281200016,2862.4893899999997,2828.0306541,2011.5584116999999,3027.2528748,2141.5634193,3191.4155579999997,1,1,0,1,0.0,36.475370421803724,36.475370421803724,3.302315390727841,2954.9133763292302,1989.7421747793048,1627.930755156288,4177.734625220695,0.6096433411307888,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
408184,G06008104,medium,False,3787.2439999999997,0.7640705232624861,1507.0821321399992,1585.2340968199949,1507.0362028000002,1488.1558771,1040.9334461,2077.7100994,1592.5536226999998,2648.0402775999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408208,G06000300,low,True,7180.369,0.8960338247617118,1885.4106796524998,1687.2098731069968,1885.3529437600002,1862.0788134000002,1310.7771664650004,1542.7610411850003,944.7048919750001,1199.7461757750002,1,1,0,0,0.0,0.0,0.0,3.460192789671226,3005.498735387085,1964.7038922874815,1658.2515661394132,4497.628207712518,0.6263784225730625,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
408213,G06009501,medium,False,6176.421,0.8960338247617118,2605.9530783700015,2541.739302740002,2605.8581397999997,2573.9133275,1816.1278502000005,2835.1453426,2013.1964487,3063.9457943999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408224,G06000120,low,True,8765.505000000001,0.8960338247617118,2420.4799183824985,2144.8585984850024,2420.41252765,2391.9815543,1718.5696168549998,1943.58001851,1213.05537912,1466.23280716,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408227,G06008104,high,False,12803.278999999999,0.7640705232624861,5759.0400090699995,5232.8471477,5758.8731236,5694.262348900001,4163.088471200001,5137.9593193,3476.9805331999996,4515.9330175,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408229,G06001309,low,True,5175.1759999999995,0.8960338247617118,1330.0478782760033,1218.8615706459968,1329.991533338,1312.745000008,903.612485568,1143.6967887280002,699.909217358,957.123857668,0,0,1,0,18.303116641253293,68.04011525956923,68.04011525956923,,,,,,,,,,,,,,,7402.055191352483,0.0,0.0,0.0,0.0,1976.0042548548695,1951.772581100296,1377.345565934161,1608.007424647244,984.8943968702887,1239.5876608421786,1976.0788022423724,1768.2192391827364
40825,G06000114,low,True,654.1759999999999,0.7640705232624861,167.08594310849972,217.97601922049978,167.07885378600002,164.846914011,111.87923125600001,372.3066542910001,314.85913910100004,577.502331696,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408258,G06005302,high,False,6779.273999999999,0.7640705232624861,2880.7987990799998,2758.394992860002,2880.7325321999997,2847.0436275999996,2049.6054093999996,3066.4179413,2201.3675698999996,3251.4956283,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408263,G06009503,medium,False,8898.273,0.8960338247617118,3854.196853619997,3616.46409843,3854.0500020000004,3808.0582200000003,2716.7926780000003,3716.7492743,2533.0660531999997,3578.7379413999997,0,0,1,0,23.73847442405531,133.75509843113454,133.75509843113454,,,,,,,,,,,,,,,11786.45405492673,0.0,0.0,0.0,0.0,5147.7525462920885,5087.823114675243,3666.7407480047846,4647.896472560937,3106.400061337226,4147.040975524289,5147.9357177779575,4716.608186476216
408288,G06005700,medium,False,2104.536,0.9319106755115257,792.0314587199991,976.1310540000018,792.0029726399999,781.32023104,528.08661984,1575.9305414399998,1301.23220064,2359.67851184,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408306,G06008510,high,False,3620.4790000000003,0.8079209467363546,1339.5590499900054,1441.2424824600034,1339.5170367599999,1321.54298276,895.89859846,1933.91385356,1472.1653091599999,2527.97922536,0,0,1,0,15.411993290396683,42.97071041145209,42.97071041145209,,,,,,,,,,,,,,,5495.604850331596,0.0,0.0,0.0,0.0,2169.396071472479,2142.3731224785715,1502.5980995335763,2528.407055947581,1834.351481748989,2886.8990828376463,2169.461665052215,2146.9529399344815
408314,G06002908,low,True,1081.7559999999999,0.9082432929445241,259.5231550859999,295.7470234080001,259.513778316,255.99779727600003,172.69067233600003,431.3874894160001,341.01557557600006,603.196732376,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408331,G06008103,high,False,5636.055,0.7640705232624861,2351.9332957799975,2306.1594591300013,2351.8668617999997,2323.8865359999995,1661.2810014,2685.7756834,1966.9717521,3019.1695014999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408360,G06008104,high,False,9715.087,0.7640705232624861,4145.27241070999,3826.0810590999977,4145.2031288,4097.848707,2978.0716436999996,3976.5226396999997,2761.7197421,3806.9170507,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408376,G06000700,high,False,14051.835000000001,0.9319106755115257,6283.316685659998,5700.140669609999,6283.0653096,6210.9790533,4500.4489853000005,5465.0404548999995,3609.6046573000003,4645.850603,1,1,0,0,0.0,126.56872030370569,126.56872030370569,6.789545474877939,5906.249812319877,4103.681129152807,2281.7347985267616,8542.970370847193,0.6079611930290381,280.51734368219013,250.1782171462428,0.0,1062.3084,1062.3084,2124.6168,280.6715574480704,295.15596,,,,,,,,,,,,,
408377,G06001902,low,True,3853.6259999999997,0.9082432929445241,935.9060547134994,877.0533961004998,935.8688458859999,923.2271271210001,623.5495630259999,869.8914178760001,544.812139326,803.694432961,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408392,G06007509,medium,False,3439.0159999999996,0.7640705232624861,1351.0150033899997,1452.5086909099998,1350.9745930000001,1333.7739269,926.3362752,1965.3832193,1523.3921635,2579.4842611999998,0,0,1,0,23.61852899482288,109.60473222125977,109.60473222125977,,,,,,,,,,,,,,,6312.6036943701165,0.0,0.0,0.0,0.0,2638.140335297057,2607.0724435398947,1871.4844609759255,2891.8255301120253,2093.8292376358622,3144.9157817575597,2638.216882036418,2547.0939864027896
408426,G06008515,high,False,5144.318,0.8079209467363546,2051.8097238599994,2052.84775632,2051.7483744,2026.0062377,1416.2279819,2443.7245147999997,1782.2370536999997,2835.2417888,0,0,1,0,37.08206114543099,22.930903348309567,22.930903348309567,,,,,,,,,,,,,,,9655.968772694105,0.0,0.0,0.0,0.0,4072.6514869785115,4025.1372361113326,2900.149475237644,3898.2770157104633,2677.8467026905664,3722.9925129651388,4072.7695719920657,3771.3916531583836
408440,G06010100,low,True,11046.432,0.9319106755115257,,,3500.5648544099995,3462.9751429000003,2570.517587755,2782.968574685,1814.97878159,2064.82710294,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408441,G06009704,low,True,2884.036,0.8624372092015187,761.9841585589999,735.8379631120008,761.9481827750002,751.8861407200002,512.8470838400001,762.6358862850002,503.39258671000005,763.1981047250001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408444,G06000700,high,False,3537.971,0.9319106755115257,1302.6636449599994,1410.6336823900024,1302.6213268400002,1284.99280294,867.4606327400002,1905.93624294,1452.99286354,2508.93096044,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408513,G06008520,medium,False,9765.585,0.8079209467363546,4249.621756430001,3940.8962618799965,4249.4892848,4200.1235138,3030.0572549000003,4025.5444685,2756.2907566999997,3800.7543305,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408525,G06003900,low,True,17013.687,0.9082432929445241,5008.127501858001,4385.715976211501,5007.94749026,4950.846799925,3596.2115783750005,3782.289435925,2312.960729495,2555.7522646800003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408532,G06001310,medium,False,7693.594,0.7640705232624861,3434.9993395900005,3265.1594017699977,3434.8672677999994,3394.3234355999994,2431.8845975,3439.1993176999995,2395.3497267999996,3442.9754253999995,0,0,1,0,65.4043424681564,328.36415379771205,328.36415379771205,,,,,,,,,,,,,,,15651.122333625695,0.0,0.0,0.0,0.0,6999.28184420858,6920.336942400781,5049.185431061461,6004.699912026676,3975.0019465251617,5008.766284811411,6999.51398464256,6296.280922619622
408584,G06008520,low,True,7912.147000000001,0.8079209467363546,2237.6174982979987,1999.1765597814976,2237.53723271,2211.1115784549997,1584.3038413149998,1811.9500617400001,1132.04934674,1385.9429660350002,0,0,1,0,16.387140858381834,42.3320909652826,42.3320909652826,,,,,,,,,,,,,,,9905.915804436456,0.0,0.0,0.0,0.0,2818.031814553931,2785.352226485544,2010.5530669224465,2229.7631872335496,1389.3088588117193,1640.9450402058756,2818.128377153518,2492.8199287121233
408590,G06008103,high,False,5988.679,0.7640705232624861,2527.9866892999994,2458.5764659299984,2527.9154323999996,2498.0463091,1790.5655599000004,2812.4863377,2045.0010258999998,3096.5160865999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408636,G06002906,medium,False,4385.291,0.9082432929445241,1667.74965193,1726.470592520002,1667.69099248,1645.6004416800001,1122.08936738,2154.50567478,1586.61318638,2640.9367495799997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408693,G06007511,medium,False,3731.5170000000003,0.7640705232624861,1463.081317530001,1544.9686630200001,1463.040072,1444.6226661000003,1008.6125878,2046.0436805000002,1573.0463671999998,2628.7005126999998,1,1,0,0,0.0,354.6873020304725,354.6873020304725,2.0,1931.4887002059206,1706.7063565754177,1430.5338504583738,2012.9592916345212,0.5394479756180988,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
408700,G06007901,high,False,1632.2,0.7762566405843095,672.5783266899977,878.5367648900003,672.5465872000001,663.8718673,457.839191,1508.3748955,1284.9237220999998,2344.0897468,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408704,G06007510,medium,False,956.199,0.7640705232624861,351.1231766699974,595.820515439999,351.1111086600001,346.34784806000005,233.51774436000002,1289.3860032599998,1166.98687686,2227.5741292599996,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408723,G06002300,medium,False,5253.540999999999,0.9251399469182335,2161.097760920005,2144.086777689998,2161.0373648,2134.8876578000004,1515.595614,2542.5546383,1870.7361259999998,2923.5951139999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408746,G06002908,medium,False,9156.307999999999,0.9082432929445241,3867.896811620002,3620.8221983800017,3867.745175,3821.0195581999997,2712.6652726,3711.6625599,2509.3907074999997,3554.8075621,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408789,G06002908,low,True,8568.264,0.9082432929445241,2371.1415756080028,2117.6411260600007,2371.04541284,2342.22353144,1658.2407446800003,1882.61145878,1140.7061351400002,1393.7324621000002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408807,G06009704,low,True,7985.654,0.8624372092015187,2100.831425244496,1859.9100639715016,2100.8050173499996,2075.7014214299998,1482.530304515,1712.1786646249998,1068.67487766,1323.0527311600001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408814,G06000114,medium,False,6931.393,0.7640705232624861,2902.367953659999,2783.6183488699985,2902.2691624,2867.3923723,2040.7744767,3055.8877911,2159.1931910999997,3208.8963974,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408835,G06001311,medium,False,4133.625,0.8960338247617118,1579.8807941600016,1648.6655784100008,1579.8325736000002,1559.1680444999997,1069.6991655000002,2104.0639066999997,1573.0850755,2627.9252404,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40885,G06000114,high,False,5536.671,0.7640705232624861,2265.7344131,2240.47302397,2265.6609535999996,2237.6329923999997,1573.3189435999998,2597.6863243,1877.0589986,2929.2351243999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408893,G06001314,low,True,5282.338,0.8960338247617118,1403.9809526795002,1280.1194773884997,1403.9313707899998,1386.456591975,972.16922179,1211.965292655,762.5781423650001,1019.7100731,1,1,0,0,0.0,82.43537644190548,82.43537644190548,2.545538796154672,2453.3479838998737,1705.0980415994475,1475.560071892244,3049.0061584005525,0.5772076982579594,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
408909,G06008106,high,False,7863.668,0.7640705232624861,3405.6755230899967,3210.5847870500047,3405.5803731999995,3366.267801899999,2435.0356153999996,3444.1833777999996,2433.9818815999997,3482.0825674999996,1,1,0,0,0.0,106.59208764044948,106.59208764044948,3.8053426675087842,3068.44448095217,1969.2618086083778,1702.504820064231,5108.039391391621,0.6495746503275089,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
408912,G06000700,low,True,4620.331,0.9319106755115257,1159.885290187001,1071.7823497534996,1159.8416978589999,1144.495925859,780.614451149,1023.281948104,628.569332729,886.471418759,1,1,0,0,0.0,42.04738707416381,42.04738707416381,2.2324449037074703,2308.011809686462,1644.7516857134644,1422.7534842361456,2513.5462142865363,0.5440186459122812,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
408963,G06007708,high,False,27022.623,0.8960338247617118,11902.834840500002,10450.226904810002,11902.641187800002,11769.746441200003,8626.624795400001,9509.686286600001,6099.9900097,7114.249935899999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409003,G06007705,high,False,7572.592,0.8960338247617118,3153.6845329700004,3004.81217521,3153.5673974,3115.0791615000003,2202.40457,3212.5868205,2222.5658583,3270.9606942,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409020,G06009503,medium,False,5805.278,0.8960338247617118,2302.735795149998,2263.676122130007,2302.68467488,2273.91037768,1592.96277198,2616.42179698,1877.72926108,2929.6346714799997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409043,G06008505,medium,False,16534.650999999998,0.8079209467363546,7497.624386890003,6735.168398359998,7497.365083,7413.113913899999,5415.022523000001,6363.1996844000005,4195.7854207,5227.6356147999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409079,G06008521,high,False,11487.600999999999,0.8079209467363546,5074.4159106699935,4650.263683639998,5074.264091800001,5016.0204313,3635.6648886000003,4619.164481,3121.8492338999995,4163.0932842,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40911,G06004701,low,True,10635.74,0.8960338247617118,2984.023704298,2639.496140468002,2983.91776033,2948.55809703,2109.95927298,2325.508987555,1415.859591705,1666.5248005550002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409124,G06000117,medium,False,12555.294,0.7640705232624861,5387.222434730001,4891.502745910001,5387.1096152,5325.3964547,3865.3019082,4844.3401776,3260.4035787999997,4300.4062159,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409155,G06007508,medium,False,3385.8250000000003,0.7640705232624861,1323.2506413500023,1428.3097215999999,1323.210821,1306.3080257,905.9480586000002,1945.4006886,1511.0856262999998,2567.2857802,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409196,G06000101,high,False,9169.068,0.7640705232624861,4097.311070269994,3828.5701102300004,4097.168963,4049.486648799999,2918.2180475000005,3915.8933359,2688.8627647999997,3733.9130313999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409212,G06001100,low,True,2292.0389999999998,0.9319106755115257,611.0569903880001,604.0544500885002,611.020353749,603.0638325140001,413.87537110400007,666.5122687990001,461.32620368900007,721.8977924640001,1,1,0,0,0.0,0.0,0.0,2.0,1950.5516285992458,3210.581002642447,1534.57146527301,514.7498156852294,0.22458161300275842,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
409230,G06000113,low,True,4369.888,0.7640705232624861,1103.9090453495003,1019.8025603335007,1103.8733677399998,1089.61650161,751.8340727949999,996.0015776099999,629.578878305,887.8774974849999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409242,G06006707,high,False,2672.9139999999998,0.8960338247617118,1231.8414172099976,1347.8319517899972,1231.812413,1218.5497528,904.5195437,1948.9043579,1608.2353319999997,2665.7514785999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409243,G06001700,high,False,17769.035,0.8704186294422617,7699.635510250001,6860.198376199999,7699.488082000001,7612.4275258,5552.9927331,6497.8443903,4263.6858445,5294.532430699999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409253,G06000120,medium,False,5721.866,0.8960338247617118,2378.8222639799983,2341.1472540000045,2378.7451223999997,2349.5054768,1656.348179,2679.071681,1927.1972609999998,2978.9281394,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40926,G06009502,low,True,10961.479,0.8960338247617118,3015.911857971999,2652.969979281496,3015.83108593,2980.3826198250003,2140.889962445,2356.42167371,1445.71981892,1696.3625873649999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409284,G06007512,medium,False,3884.458,0.7640705232624861,1540.7136104599974,1612.3493207199992,1540.6684304,1521.4196015,1065.6191225,2101.9166146,1607.4541136999999,2662.807527,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409288,G06008102,high,False,10093.779,0.7640705232624861,4407.270455219999,4062.695378850002,4407.158982600001,4357.0446515,3170.4695985000003,4165.0669736,2877.8604066,3922.0571501000004,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409306,G06004104,low,True,7214.518,0.8624372092015187,1884.090822432001,1683.817639353,1884.0465977580002,1860.808342783,1310.833748003,1542.9137286680002,946.306430043,1201.3562984580003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409309,G06004104,low,True,5707.878000000001,0.7640705232624861,1469.3654169739996,1334.7650939530006,1469.3178301100002,1450.5694045700002,1006.2771622800002,1244.3605077150005,762.4094719150002,1019.082537685,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409327,G06008515,medium,False,2795.5280000000002,0.8079209467363546,1022.5008213600022,1170.1367688000016,1022.46756972,1008.5822262199999,679.7436904200001,1723.2843264199998,1366.5543147199999,2423.84553002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409338,G06000300,high,False,6655.033,0.8704186294422617,2868.4745748800037,2778.578497809996,2868.34740908,2833.16082728,1997.4917486799998,3012.0366859799997,2105.67573808,3155.2449476799993,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409359,G06009704,low,True,5278.309,0.8624372092015187,1333.193548563499,1212.704613385002,1333.162790063,1316.1865529930003,914.477375188,1155.018166783,719.2488550129999,976.562254893,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409397,G06008702,low,True,4607.18,0.7640705232624861,1244.3804654450003,1140.932306935001,1244.3426333,1229.227318085,871.032877715,1114.0291454500002,725.4664987049999,983.4542191799999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409429,G06008507,medium,False,9857.199,0.8079209467363546,4208.973347780003,3894.1069668100017,4208.8669772,4159.8874376,3000.1825368,3996.3067521000003,2738.245036,3782.8519005999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409506,G06006707,medium,False,7399.326,0.8960338247617118,3456.7555145699994,3255.934652789999,3456.6601008000002,3419.4703575000003,2538.244555,3550.2353592,2594.2907504,3643.1578695,0,0,1,0,49.88738529589817,112.36690654265803,112.36690654265803,,,,,,,,,,,,,,,13468.95787766761,0.0,0.0,0.0,0.0,6175.429476307243,6108.949186187179,4534.599692775866,5507.079687821504,3799.1758688050595,4837.470188048012,6175.6012177767425,5567.932931236679
409523,G06004702,low,True,11291.237000000001,0.8960338247617118,3211.2843780354983,2838.1971376639967,3211.1575440099996,3173.3727214149994,2276.82743106,2489.0642978500005,1516.587459465,1766.3736953499997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409529,G06009903,low,True,9046.957999999999,0.8960338247617118,2482.743360032001,2203.216204051003,2482.6666985900006,2452.9728943850005,1749.3757542950004,1972.6692465350004,1209.45547593,1462.1680597850002,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40953,G06008101,medium,False,3637.881,0.7640705232624861,1438.440982499997,1526.604749069999,1438.3997076,1420.2544722999999,990.5268827000002,2028.3067683000002,1562.1366762999999,2617.8869846,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409530,G06000111,low,True,5240.968,0.7640705232624861,1354.4506049554993,1232.3915998794998,1354.4100517999998,1337.4516600899997,935.8003243549999,1176.3263839600002,740.607971155,997.931875295,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409577,G06001313,medium,False,4491.392,0.8960338247617118,1741.411377360003,1786.2150395999993,1741.3564158,1718.9546,1188.3074554,2220.3223791,1644.6678739,2698.8817710999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409579,G06001309,medium,False,7834.599,0.8960338247617118,3200.5776380099987,3034.142951040001,3200.4832710000005,3161.4457186,2236.8254253,3246.3563722000004,2243.318418,3291.5202178,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409598,G06009705,high,False,10812.769,0.8624372092015187,4782.014610330002,4415.0990142599985,4781.8475321999995,4725.9359574,3399.5926845000004,4386.1274456,2947.4750943999998,3989.5531929999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40961,G06004701,high,False,10884.259000000002,0.8960338247617118,4560.844939290006,4196.486972520001,4560.7178868,4506.5651941,3224.0682286,4213.1729629,2821.8977201999996,3864.6382381,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409655,G06008512,high,False,11353.704,0.8079209467363546,5215.557563540001,4800.380452420002,5215.3624118,5155.6941959999995,3739.3259096,4720.7014987,3184.5024125,4225.206634099999,0,0,1,1,27.256262277963856,80.17538526066869,80.17538526066869,,,,,,,,,,,,,,,14669.882577152268,0.0,0.0,0.0,0.0,6700.77782759277,6625.106551667309,4830.046116971816,5789.834746347665,3842.7983846636125,4877.726095744826,6701.014681414062,6063.55412026755
409680,G06008517,medium,False,9238.066,0.8079209467363546,3839.5677209500036,3566.201824969999,3839.4994005999997,3794.4366824999997,2728.886822,3730.4493402999997,2574.5077278999997,3620.5282771999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409700,G06006709,high,False,12271.014,0.8960338247617118,5904.73271715,5377.362608729998,5904.526415400001,5841.0857132,4335.7627471,5312.0703323,3679.2791174,4718.637548000001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409737,G06005301,high,False,6368.09,0.7640705232624861,2678.8836507700016,2584.041508070001,2678.8244062,2647.3028548999996,1901.337119,2921.0951437000003,2111.8774523,3162.7893827999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409758,G06011301,high,False,10953.346,0.8960338247617118,,,5185.773524,5130.0120761,3807.9480376,4794.755230000001,3360.6714369999995,4402.815985499999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409788,G06001313,medium,False,5039.241,0.8960338247617118,2053.4410102699953,2061.5223540400016,2053.3592827999996,2027.6322810999995,1417.4274034,2444.8832717,1782.9783972,2835.9848733,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409828,G06008106,high,False,1984.5,0.7640705232624861,732.2931595000005,922.6424071399983,732.26697616,722.35157656,487.4201195600001,1536.3150667599998,1281.4575465599999,2340.18361096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409835,G06007508,medium,False,6854.758,0.7640705232624861,2931.3111727699993,2803.8476740299943,2931.229994,2897.0203605,2086.7215671999998,3102.7713792000004,2223.748267,3273.6946082999993,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409838,G06008519,low,True,8253.121000000001,0.8079209467363546,2309.4946414475007,2056.197636238001,2309.4094189400003,2282.2051729100003,1637.080640325,1863.6872573150001,1163.881293705,1417.500701855,1,1,0,0,0.0,133.85518220159835,133.85518220159835,4.059585408000722,3381.125841698563,2232.70387563295,1737.8960765191964,5195.1050243670525,0.6294715689212665,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
409845,G06007511,high,False,3856.487,0.7640705232624861,1543.7783273800003,1617.288933770002,1543.7322040000001,1524.4569641,1067.8771649,2104.1204407,1608.8207231,2664.1631184,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409848,G06002908,medium,False,8282.29,0.9082432929445241,3671.1687934400034,3477.585435639996,3670.9875275000004,3626.8261125000004,2577.2959681,3579.6054032,2441.3222824000004,3487.6415632,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409925,G06008900,medium,False,4653.232,0.9319106755115257,1793.6037061399998,1837.2581151400047,1793.5399288400004,1769.8934472400001,1209.34821744,2239.64266804,1631.59331984,2685.35151064,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409948,G06001905,medium,False,15276.485,0.9082432929445241,6578.961450230003,5920.192574679997,6578.8131608,6502.8865583,4705.852881000001,5665.6688757,3716.3197235999996,4751.1682117,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409949,G06008508,high,False,8231.987000000001,0.8079209467363546,3631.123235969997,3425.194815359998,3630.9904914000003,3588.3212135,2575.9082994000005,3580.3700918,2482.2326368999998,3529.102805,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
