building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE1.5_bill,new_F0_WF1_ROE0_bill,new_F0_WF1_ROE1.5_bill,new_F25_WF0_ROE0_bill,new_F50_WF0_ROE0_bill,new_F50_WF0_ROE1.5_bill,new_F50_WF1_ROE0_bill,new_F50_WF1_ROE1.5_bill,new_F75_WF0_ROE0_bill,new_F75_WF1_ROE0_bill,new_F75_WF1_ROE1.5_bill
17150,low,6987.349,3273.20995108,2952.4237823300004,3751.6409825,3374.7569082200002,3699.056636400005,3520.7752655000145,3337.3442405000073,3159.2691913000176,3304.8486522000007,2910.457538899999,2732.5480044000033,2548.8715342999963,2370.6988111999926,2516.3595315999955,2154.6934675,1976.4920269999984
468414,medium,6055.849,2754.7969055900003,2718.2618180300005,3184.18183123,3089.29947103,3139.416155800011,2988.158407599952,2832.435155200069,2681.4480006999934,3022.2926849999944,2905.089158800041,2754.025921399974,2598.3260948999923,2447.024800499963,2788.0274863999953,2481.10642090001,2329.901329700012
125257,medium,9663.93,4697.502967449999,4427.0428925999995,5153.00776636,4825.68302888,5085.311256000023,4840.218178399997,4588.046778999972,4343.275147000014,4691.550440200006,4297.556378099991,4052.963766799979,3800.495962200009,3555.53791159998,3903.945397799997,3406.7527889000094,3161.7770957999855
266019,medium,5598.461000000001,2520.93064165,2512.55536747,2979.4772982699997,2914.03987273,2941.787452999989,2800.012611599976,2654.117731899997,2512.582439099997,2852.771627300014,2763.6522747999934,2622.120365999992,2476.1444198000213,2334.4044231999633,2674.6981723999797,2387.0857563999944,2245.388597500003
307219,low,8001.0779999999995,3765.2022627099996,3385.1764107600006,4299.39947463,3856.65981185,4245.990234000063,4041.3805110000067,3830.7328085999993,3626.456249299972,3773.997519600007,3301.881577700014,3097.5699953000117,2886.872118799971,2682.3227952999923,2829.9797792000277,2414.8558066999744,2210.3312808999867
101366,medium,5284.965000000001,2355.7893572999997,2367.29892405,2814.4967058,2769.2528372600004,2776.7049633999886,2642.8801630000285,2505.1865584999982,2371.559954400034,2711.163384300007,2645.5132267000226,2511.9424019000157,2374.121114799994,2240.351748299993,2580.0451414000163,2308.5630663000065,2174.810169200011
80799,high,7051.735000000001,3302.3518703199993,3199.88419835,3860.0396836699997,3700.15754347,3814.1438873999755,3630.3236276000366,3441.1654739999826,3257.53752000001,3601.129499200037,3387.939134800042,3204.45371030001,3015.0652082999845,2831.3220725999604,3174.995786799986,2802.040125300008,2618.3076844000047
186230,low,5823.3240000000005,2641.21455949,2396.52837678,3087.9713862999997,2786.22023378,3046.1326622000106,2899.3351271000306,2748.2737120000475,2601.713730000004,2744.733489900039,2443.2351458000144,2296.6854313999997,2145.5368720999954,1998.7634751999938,2141.9089457999908,1844.086161399983,1697.3655028999856
407434,low,411.4480000000001,174.93123168000002,227.19784856,218.04990188000002,264.87780091999997,215.14979920001093,204.78109879999064,194.11198000000695,183.75851440000486,316.25671680000386,417.3555776000022,407.00602800000803,396.3279228000076,385.96261879999736,518.4697187999997,497.4343664000038,487.0707364000028
470053,medium,4750.473,2105.3226653,2146.98998121,2540.58119591,2529.74492173,2507.531615600004,2386.6821126999866,2262.3379586999954,2141.643149700002,2480.2700485999967,2452.8872449000037,2332.2785460000123,2207.7929409000117,2086.995211600006,2425.6899042000073,2180.527806500014,2059.733644600007
430066,medium,5322.273,2373.53865902,2382.91108761,2838.39759449,2790.7428389500005,2792.8730765999667,2658.271692999996,2519.7819149999905,2385.3637151999897,2725.03411439999,2657.0834454999913,2522.741972499999,2384.1077787000017,2249.561688799985,2589.324998200007,2316.2564212000025,2181.7227266000014
301115,low,6310.9039999999995,2902.6960088,2626.5243800800004,3406.6133812,3073.13253724,3361.9834478000103,3199.9333970999883,3033.2055676000004,2871.4081563000077,3015.682210099971,2669.263889800002,2507.5158906999804,2340.629898500013,2178.675904699998,2323.0400706000023,1994.3171672000096,1832.3758669999818
262310,medium,11216.442,5528.95426885,5158.37770884,5999.8585548,5572.355505899999,5924.263222400046,5638.729434400028,5344.935755399989,5059.869819099988,5411.205144200019,4897.941727700002,4612.92268629998,4318.904571399994,4033.4885738999724,4385.015516800011,3805.7867427000056,3520.4304956999927
439371,medium,5799.108,2628.10382109,2606.8236504600004,3078.18809107,2999.96902283,3019.414111199985,2873.8997030000164,2724.1843308000184,2578.8608106999877,2919.3638888999826,2819.1936795000056,2673.9653892999995,2524.088218600002,2378.6288835999935,2719.2430195000015,2424.026500899994,2278.578661300003
30581,medium,5238.135,2390.4209763999997,2397.7581919500003,2875.13973025,2832.1729521700004,2852.788533200028,2715.3048405000027,2573.8161059000054,2436.474489200028,2776.4568577000196,2699.982813500013,2562.7395047,2421.090559500011,2283.648768999988,2623.6872505000074,2344.738883500003,2207.3170934999985
416708,medium,4135.611,1765.30825258,1847.9177030700002,2197.06819863,2225.86689767,2168.3787296000155,2063.875158299996,1956.3328060999913,1852.0069264999865,2189.3227423000053,2210.190871700016,2105.8715705999757,1998.266971499993,1893.8017936999972,2231.187602899991,2019.1937092999967,1914.7458064000025
398364,medium,8640.436,4149.81428137,3945.302328619999,4582.031580479999,4320.7859488799995,4516.74304539995,4299.071159299962,4075.087512600095,3857.7674518999743,4203.801716600025,3890.703289499984,3673.4104998999615,3449.284135699967,3231.6524937999093,3577.868512500017,3136.26760469999,2918.7111649999647
504861,medium,7417.192,3452.2210684399997,3331.70915264,4023.20333991,3840.0030753900005,3971.369361599953,3779.969273999958,3583.02116330001,3391.831097199998,3735.9946319999976,3500.438879700018,3309.4049542000134,3112.2116291000043,2920.9076248000097,3265.160215700022,2876.843909000003,2685.532895199998
460643,low,3318.858,1422.49971167,1324.55636856,1790.36931871,1649.69176073,1762.3530430000199,1677.4158191000015,1590.0236073000078,1505.1915997000337,1643.484862899961,1524.5554530000363,1439.7739608999955,1352.2844679999785,1267.3845792999825,1405.7362092999956,1233.408057499982,1148.517599199995
513583,medium,4278.052,1851.4439929600003,1923.68131124,2290.5249587499998,2309.99282725,2259.502700799994,2150.602216199995,2038.5551390000064,1929.80730900001,2267.4958429000076,2275.4035733000032,2166.710090199991,2054.548085200001,1945.7009060999949,2283.4577243000003,2062.533951899993,1953.6940482000018
481422,high,19066.088,9731.809578839999,8855.16000256,10247.46622435,9313.87425819,10119.350736999968,9631.613376700045,9129.783219700013,8642.790278600036,9009.857212599996,7899.989181999992,7413.158678999982,6910.863802000037,6423.368412099986,6790.72572680001,5801.309966099974,5313.874887699996
330011,low,6868.429,3157.9650405899997,2851.0576946300002,3671.5599238799996,3302.5283405,3640.3347187998943,3464.881471100045,3284.3157063999606,3109.197827399996,3254.461223500026,2868.4399492000225,2693.290200499998,2512.6522562000023,2337.265187999979,2482.619324599957,2126.7420910999986,1951.3928927000095
211224,low,6037.734,2741.25733406,2484.525397380001,3290.8071082799997,2974.61372342,3252.2311761999863,3095.485202299993,2934.1965256000044,2777.626102300013,2921.553467000035,2590.7299787999723,2434.2799628999837,2272.791173700002,2116.12886759997,2260.1239434999975,1942.1186271999925,1785.4523584
453097,high,7408.143000000001,3447.05054373,3327.1612322100004,3998.04177169,3815.51885243,3968.3429285999505,3777.098373999993,3580.2742160000157,3389.3180852000023,3733.393274899977,3498.28048650003,3307.348021500004,3110.4009206999763,2919.1929602999644,3263.380510699999,2875.388584200022,2684.2433066000203
362407,medium,5790.429,2580.8087917899998,2565.22513863,3083.4251411,3005.58872972,3037.542032799942,2891.1543187000416,2740.5248071999986,2594.3658266000457,2934.9111252000785,2832.1794944999747,2686.044980899993,2535.310347000033,2388.9534664999774,2729.6204088999953,2432.6296175999933,2286.3225589000085
356867,high,15849.289,7966.432141379999,7302.35634713,8481.745662770001,7755.61992871,8382.608253400029,7978.600350400021,7562.880677399995,7159.5268442999995,7520.032548500001,6657.162336000001,6253.864752600025,5837.848683299989,5433.985411199964,5794.762296499995,4975.177462699998,4571.4097063000045
304992,medium,11059.683,5445.34858499,5084.839116210001,5896.23787518,5478.51752922,5779.59276980002,5501.04494839999,5214.475176899938,4936.2336845999835,5287.094887100031,4794.4162846999925,4516.423912700025,4229.468095200002,3951.088174299963,4302.15620600002,3737.0011872999767,3458.5902916000086
288749,high,17719.934,9010.93344844,8221.08580798,9596.68200718,8749.76352126,9468.985204199995,9012.539909500012,8543.003404499988,8087.143324899969,8451.987639800021,7434.548895300002,6979.094526900009,6508.862426799995,6052.807036199962,6417.81119320002,5491.964882600017,5035.809471799991
136391,high,4832.9349999999995,2111.07048919,2152.0471782500003,2588.3056127800005,2572.06671034,2555.6247858000247,2432.448620599984,2305.7130981000046,2182.729799399999,2521.514778700015,2487.31072659999,2364.3641687000018,2237.5166039999913,2114.3993792999727,2453.260980400012,2203.390235999984,2080.2893721999963
513126,high,15963.772,8070.02228373,7393.47139454,8591.57891934,7858.1816362399995,8501.111424799998,8091.343481000025,7669.745579299985,7260.60141310001,7621.713351200017,6741.923314399989,6332.988503099993,5910.9344362999855,5501.457739099954,5862.719599900036,5031.580799100008,4622.059665499999
232968,high,7002.505,3272.6662539599993,3173.77320605,3765.442377,3609.2897242400004,3700.989425200009,3522.6090062999956,3339.082559200034,3160.95802369999,3504.0303206999806,3306.951346000013,3128.9044657999884,2945.19059260003,2766.9042728999925,3110.096139200004,2748.2158164999923,2569.9451684000005
128887,medium,4792.351,2097.53072815,2140.1374477699997,2574.02078557,2560.43723771,2541.861458799996,2419.349514700048,2293.2968740999977,2170.9673951000013,2509.7147127999847,2477.458434200016,2355.1813324000054,2229.006057900012,2106.551686799976,2445.3667411999977,2196.8466281999963,2074.4049408000037
498313,high,7104.660999999999,3327.36113734,3221.88218477,3822.72206759,3659.92445861,3773.5911857999727,3591.723592799972,3404.581956200051,3222.96267710002,3566.323294499987,3358.9040311000263,3177.368762199979,2990.0488718999804,2808.2548687999947,3151.7228483000094,2782.760326999992,2600.9869774999743
281497,medium,5851.299000000001,2656.12111931,2631.4673349300006,3108.10806947,3026.3683615699997,3065.715050799973,2917.96828130003,2765.937229200036,2618.425580200018,2959.0777167999936,2852.3366549999805,2704.8491958999934,2552.7141747999867,2405.0069275000023,2745.7751245000227,2446.036583899997,2298.369593500008
51575,high,13946.019999999999,6991.04728902,6444.4175768,7391.60108276,6788.448652379999,7281.504561799984,6930.590853300021,6569.5072160999935,6219.117876299983,6575.4690695999925,5869.191441500003,5518.907110099995,5157.541242000003,4806.731989599997,5163.365967999996,4451.432983400003,4100.696497399995
246529,high,7294.556,3429.3913243299994,3311.62672822,3954.3822783699998,3779.42226517,3904.249042200014,3716.0510393000145,3522.453759599997,3334.493952199994,3678.414696799976,3452.3890301000106,3264.5968300000213,3070.714654700003,2882.6630744999725,3226.6518778999966,2844.9094437000012,2656.828729099993
161987,medium,9036.713,4361.76959439,4131.73574731,4850.21359587,4562.97002093,4777.581426600019,4547.330351600018,4310.409338699997,4080.4426035999986,4427.571806300004,4077.3628000000285,3847.5519079000183,3610.3681858000205,3380.222240899988,3727.48711039998,3260.3568294000434,3030.212620600015
201420,high,35029.48,18279.69815211,16373.782622300001,18988.1551483,17024.26639098,18836.61076660014,17928.774604900103,16994.458348500088,16088.022228800004,16487.78955109993,14138.195012299913,13231.881556800045,12296.941797800167,11389.428380600022,11789.622341300164,9947.942488399995,9040.607165100006
239069,low,9223.544,4462.054428079999,3998.1177824800006,4976.25661622,4454.956656780001,4895.351353400052,4659.406769299988,4416.6564247999995,4180.968126999985,4331.054550000013,3766.5473035000114,3531.089009199981,3287.9926066999997,3052.212456499987,3202.4114923000134,2723.7453826999945,2487.9168530999823
362625,high,7777.017000000001,3687.19751675,3538.3900545900005,4177.843233240001,3971.79518732,4129.680996199983,3930.6305812000123,3725.826229200007,3527.0927696000035,3871.7763611000028,3613.719242699999,3415.0432388999952,3210.0549628999956,3011.121171299978,3355.910067300013,2952.140483000013,2753.216536199997
522941,low,3554.9790000000003,1535.20801526,1423.6938000300001,1909.30483882,1753.4604178399998,1888.0187685999817,1797.027919200009,1703.393888000015,1612.5241251999917,1751.287489200007,1614.4778593000071,1523.6530803000053,1429.9304128999897,1338.9759550000058,1477.7918473999978,1293.1930725999973,1202.2458756000065
98904,medium,2344.9130000000005,996.9632110799997,1172.08307461,1250.8679339499997,1394.94143089,1235.703220400015,1176.1488980999884,1114.867216800017,1055.411222499968,1389.2546410000123,1542.765266299993,1483.3131518000023,1421.9926011999855,1362.4552486000089,1696.3431098999927,1575.5260020000132,1516.0066691999932
60009,high,4917.117,2156.2487838399998,2191.78547289,2644.89979296,2623.15732026,2610.7131867999947,2484.8763633000126,2355.4114910999924,2229.772812700003,2568.769795299998,2526.7364836000006,2401.134251399997,2271.5479890999964,2145.7782138999833,2484.8528192999993,2229.5867020000005,2103.834822399998
44762,medium,5470.178,2452.1311992899996,2452.0401883600002,2928.9308888899996,2871.5525145700003,2890.465151199979,2751.160627400001,2607.8196712999907,2468.7224671000045,2808.748658600001,2726.932350100006,2587.872903699998,2444.4158255000084,2305.1562028999874,2645.282754699998,2362.665869800002,2223.439710299999
197742,high,10427.656,5064.34686572,4749.71610752,5619.909821,5242.94544916,5546.448188200004,5279.126390500015,5004.068789099982,4737.12905859999,5087.121881299983,4627.579062700029,4360.750680200001,4085.42796760001,3818.227667399985,4168.375896100004,3626.0693949999954,3358.901360500002
248228,high,5758.468,2725.2847876399996,2692.2983111600006,3150.87298695,3074.69092381,3106.643005200007,2956.888527400028,2802.8437840000333,2653.217954100019,2994.2178673999797,2881.61344260002,2732.213411899995,2577.863773400027,2428.2655331000215,2769.284369000038,2465.5157771999848,2315.8403952999815
30306,medium,7328.246,3446.74089395,3326.88723292,3910.47383954,3733.56823744,3852.654929399953,3666.982061900014,3475.924560900023,3290.533893800026,3634.1369024000023,3415.4775770000047,3230.1364323999865,3038.932288999998,2853.3153674999885,3197.052854600001,2820.373088100007,2634.7973404999957
332831,medium,6883.233,3166.2106606099996,3080.13775311,3706.2035907399995,3557.6258799,3656.311231000014,3480.0918079999847,3298.7668189000938,3122.7956426000037,3465.712606399974,3274.9808449000425,3099.080152100019,2917.5859312000184,2741.444331599972,3084.469065299966,2726.966381699991,2550.8457069999768
304454,high,12344.382,6132.373810929999,5689.13848824,6612.6282264599995,6112.3556933,6526.779441200006,6212.200746400012,5888.541805199997,5574.398204899983,5928.071024599998,5329.093615800032,5015.138689700008,4691.117105000004,4376.723072899983,4730.5660064,4092.419381800016,3778.014656300001
213974,low,2315.676,1041.02622144,989.0107633199999,1286.73239335,1210.3858576499997,1271.407744600026,1210.138196899961,1147.074771599982,1085.8333768000045,1222.355014600031,1173.2337621000017,1112.0784670000046,1048.9136046999859,987.6805284999809,1124.2126248999928,999.883208899987,938.6289985000051
117172,high,13673.692,6802.205962399999,6278.31661484,7307.75263184,6722.204971939999,7201.469115400023,6854.371871300015,6497.270713599999,6150.673391899989,6506.83311929998,5811.898886999996,5465.494610300001,5108.00391429999,4761.093997699975,5117.4611288000015,4413.3587523999895,4066.4580015999973
525420,medium,8483.039999999999,3860.1273207,3690.5049798000005,4611.11925286,4359.103644059999,4558.6354413999325,4338.924447299998,4112.84073300007,3893.404299899996,4239.764118699986,3920.6977418999945,3701.393087500004,3475.0608266999952,3255.4626054999912,3601.9209370000294,3156.1855091000025,2936.591282800004
296220,medium,4849.995,2198.01430693,2228.5189462499998,2625.2504203500002,2607.6698324500003,2581.881661200024,2457.4501795000174,2329.410198500029,2205.1053202999888,2544.0501235999914,2506.102958999993,2381.9158571999906,2253.706855499993,2129.346692400001,2468.348930000019,2215.895392199999,2091.5151547999976
383444,medium,12481.678,6206.071996479998,5753.962541659999,6703.55553731,6194.317866230001,6615.103481799988,6296.280367100007,5968.239298499982,5649.841151099966,6003.844150399987,5392.309323099986,5074.098223099987,4745.701579199983,4427.031434999998,4781.217982599988,4134.4266904000215,3815.772103600002
91687,medium,4992.2480000000005,2202.2660278099997,2232.2614786600006,2687.2303111999995,2660.7201510600007,2657.1179907999995,2529.044636599985,2397.2729215000313,2269.4066349000013,2608.582095399993,2559.939443099981,2432.107379300007,2300.2180331000086,2172.210563899989,2511.454672899995,2251.6646143999947,2123.6746685000066
518366,high,6852.913,3192.4287272,3103.1972230100005,3650.8693712199997,3504.6168575,3603.329853800022,3429.6622270000057,3250.9738375999987,3077.5785517000068,3420.2588708000035,3237.0531507999963,3063.710198800003,2884.8699010999967,2711.2750222999903,3054.072531200003,2701.7720917000033,2528.2040392999916
102371,medium,4733.499000000001,2064.50756473,2111.0907183300005,2505.732427,2496.0710599,2476.0881117999807,2356.7551377998884,2233.966580600076,2114.8199113000423,2453.285828700082,2430.3871706000114,2311.276656600004,2188.390378100041,2069.0982949999607,2407.649406500005,2165.5674199000155,2046.2960119000084
332146,medium,8778.32,4181.17569665,3972.8890969,4702.44721227,4432.063497950001,4636.368424599966,4412.903817299996,4182.9916481000055,3959.8870136999867,4306.420373600012,3976.3132852000035,3753.2583374999904,3523.151508999994,3299.781045399965,3646.470883800004,3193.1526290999986,2969.8329943999975
415529,low,4025.112,1711.3994657599999,1578.67264344,2138.8893838,1952.9464088199998,2110.7265802000325,2009.0020520999904,1904.3312049000385,1802.7696175999945,1942.3229415999858,1773.8480152999919,1672.3033344000114,1567.5583640000143,1465.8626351000098,1605.4969193999996,1399.1275077999958,1297.460196499994
536719,high,13630.277,6778.698549899999,6257.639780289999,7262.126478300001,6679.171791480002,7124.447046199994,6781.084682600008,6427.835618500021,6084.899107099978,6440.746641799981,5756.798737399974,5414.112072399994,5060.4358743999865,4717.2368714999875,5073.349244100002,4376.721543199989,4033.536467100007
328442,medium,4056.668,1727.02604526,1814.2449685600004,2162.08632361,2195.92049771,2136.6119426000246,2033.6366325000158,1927.6756075000535,1824.8741246999975,2162.0740564999883,2187.4617696999985,2084.6674613000096,1978.6384495999973,1875.6975008999802,2212.969672300031,2004.0741126000091,1901.1596148000158
28577,high,16388.595999999998,8298.72679615,7594.637156420001,8878.124804109999,8116.116003069999,8729.582652000012,8308.864706799966,7875.951352800069,7455.70576659999,7817.6918997999865,6905.490422200021,6485.544444199977,6052.123530399963,5631.620479200004,5993.852960199978,5140.239720600005,4719.729726999985
148050,high,12445.913,6186.99058882,5737.178756410001,6685.424098789999,6178.542094829999,6586.239950999984,6268.796161399977,5942.199142899978,5625.159676,5979.081687299976,5371.6462864000205,5054.84334509997,4727.839379400013,4410.589698099982,4764.681312199993,4120.704802400014,3803.431434400002
42833,medium,10435.574,5110.92173626,4790.68118818,5730.30358699,5352.177837429999,5671.657767200111,5398.269569400012,5117.003671699963,4843.927490200032,5194.561336199994,4717.184209699977,4444.353763799998,4162.675313899987,3889.492485800018,4240.198018499965,3685.617435999991,3412.3960548000086
76453,high,2575.5440000000003,1095.01828704,1258.3321496800002,1379.8300346999997,1509.03698556,1359.087042600008,1293.5833719000054,1226.1882639999887,1160.7816901999977,1495.0969574999979,1631.0592045000017,1565.6769647999959,1498.218532299999,1432.7432189999931,1767.1038919999996,1634.2178140999977,1568.7531339000006
247469,low,5429.236,2392.4524000799997,2177.7215493200006,2890.3113995,2613.88477244,2848.5755964000004,2711.2936668000343,2570.03315689999,2432.9729352999616,2575.2640173000277,2301.864833999968,2164.81571330005,2023.4650234999833,1886.211618800008,2028.6205805999862,1750.1040902999785,1612.9012397000126
238918,medium,6292.923000000001,2892.5401020299996,2839.418703810001,3368.4283955799992,3258.1485586,3312.5577193999798,3152.905342200006,2988.653066100012,2829.209427000013,3170.831502799999,3028.9784597999874,2869.637264699995,2705.1952938000063,2545.615884599998,2887.3493481000105,2563.4547944000187,2403.889667999998
319894,high,8244.913999999999,3937.8114455,3758.82712678,4429.80635666,4193.7355464,4383.94688900001,4172.645069899995,3955.2252584000275,3744.2605259000147,4089.9006767999954,3795.6669590000115,3584.766020499985,3367.1569448999826,3155.9679270000147,3501.708651700034,3073.098063799992,2861.9217148000025
392122,high,6785.418000000001,3156.72651219,3071.7939561599997,3612.80413949,3470.90515021,3565.547225799971,3393.7095909000013,3216.8920895000683,3045.332513699966,3387.8474261999922,3210.021702599994,3038.4850732999676,2861.54787700002,2689.7526463999748,3032.4002361999674,2683.793733300002,2512.0528468000102
236244,high,14896.952,7499.625519429999,6891.75705214,8029.71266891,7364.954273169999,7940.593158200009,7557.843029299998,7164.0500956000005,6781.874616099971,7140.885515599998,6340.821412299999,5958.843669300003,5564.617347900033,5182.132940199974,5541.294043699958,4764.939775299987,4382.425297600004
405878,low,4237.439,1805.80290672,1661.7095464300003,2257.95787022,2058.3410816600003,2224.933016800018,2117.701158699992,2007.3701606000566,1900.3074937999934,2040.2918317999977,1855.5751029999944,1748.5375810999913,1638.1182564000094,1530.923059500003,1670.9907287000183,1453.451750900028,1346.2830744999876
194788,high,12776.346000000001,6364.39919588,5893.225270020001,6803.23579599,6275.39966763,6721.08007080011,6397.162947199952,6063.839758700067,5740.476078599966,6094.73003150007,5468.150918299977,5144.787229399992,4811.278087300022,4487.445375700014,4841.939277400021,4184.826497599953,3861.0953364000015
452566,high,5290.026,2355.68117485,2367.2038765200004,2797.87824223,2752.3586372500004,2757.4275489999904,2624.5450335000723,2487.8063690000054,2355.1324887000255,2694.620951399954,2631.7233743999905,2499.0694853000236,2362.2442014999947,2229.3820352000016,2568.987795699959,2299.391324999995,2166.575437600007
129547,low,9648.561000000002,4646.61104648,4160.45327757,5215.7707703,4666.9432324399995,5141.181436400073,4893.379697100038,4638.422908299964,4390.9320373,4541.927966100023,3942.472708299999,3695.1615792000025,3439.885305900024,3192.258774699977,3343.3695180999794,2840.6685010999977,2593.0065043999984
90823,low,10909.365,5364.5253145199995,4791.92060745,5821.74616891,5192.32430715,5738.994840199941,5462.399921799991,5177.801020899993,4901.6124970000055,5054.739074100006,4370.259313700004,4094.1892345000183,3809.3256167999903,3532.8565070999834,3686.1593203999837,3125.0505872999934,2848.6019409999944
357758,medium,15575.333,7863.10689962,7211.47100581,8370.69797407,7662.435993509999,8257.645132199988,7859.643340999988,7450.139344400041,7052.685151800003,7412.865199300037,6567.703224000004,6170.500396300006,5760.536010099996,5362.765541499955,5723.1311875000365,4915.778375100008,4517.985608599993
69014,medium,11103.809000000001,5256.47201649,4918.71368023,6039.1818793,5618.06702668,5955.264734399971,5668.222542900045,5372.881575299966,5086.189876199994,5437.819689499961,4920.13813329999,4633.655458300043,4337.941893899966,4051.1080742000067,4402.852520900002,3820.5416480999547,3533.6630292999816
516906,medium,6476.162,2990.8593945699995,2925.89919364,3461.8291574600003,3339.74720352,3412.591385800001,3248.1187589000087,3078.8935043000465,2914.643915500028,3256.6450001000317,3100.5590974,2936.4062050999873,2766.999427999996,2602.6055960999747,2944.7081032999768,2611.0470113,2446.659210399972
