building_id,puma,income,is_care,annual_kwh,scaling_factor,tou_dr_bill,tou_dr_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,tou_dr_bill_s1_ev,tou_dr_f_bill_s1_ev,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,tou_dr_bill_s2_pv_stor,tou_dr_f_bill_s2_pv_stor,pv_size_kw_s3,annual_kwh_s3,grid_import_kwh_s3_pv_stor_ev,grid_export_kwh_s3_pv_stor_ev,export_value_s3_pv_stor_ev,self_consumption_kwh_s3_pv_stor_ev,self_sufficiency_s3_pv_stor_ev,F0_WF0_ROE0_bill_s3_pv_stor_ev,F0_WF0_ROE1.0_bill_s3_pv_stor_ev,F0_WF1_ROE0_bill_s3_pv_stor_ev,F50_WF0_ROE0_bill_s3_pv_stor_ev,F50_WF1_ROE1.0_bill_s3_pv_stor_ev,F100_WF0_ROE0_bill_s3_pv_stor_ev,tou_dr_bill_s3_pv_stor_ev,tou_dr_f_bill_s3_pv_stor_ev
103595,G06007307,high,False,15005.917000000001,0.8407500276235722,7438.1006702099985,6828.077774889432,7438.153053449998,7320.021380949999,6746.428585549998,6583.141791349999,6009.331329249999,5728.146362249999,0,0,1,1,39.09240525405511,7.705556458949645,7.705556458949645,19762.15963924337,0.0,0.0,0.0,0.0,9718.798763650871,9566.86649448804,8828.950076682797,8287.166705572505,7640.446301513347,6855.274227497018,9718.856881609725,8802.246585763532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103599,G06007311,medium,False,13453.683,0.7130643653791515,6651.067431918131,6136.444738185241,6651.139875088131,6545.306452088131,6031.523953988133,6005.932319888133,5458.577720688132,5360.775100888131,0,0,1,0,11.655587348887135,27.8784969171393,27.8784969171393,14871.779460781268,0.0,0.0,0.0,0.0,7331.125286943889,7215.2140546024675,6652.437683600998,6513.995487230338,5944.902440585507,5696.833657566184,7331.085790234129,6725.052598639282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103627,G06007323,medium,False,8379.654,0.7130643653791515,3937.66675568814,3750.152278255238,3937.6922562881323,3872.160593688132,3553.989285488132,3978.857815188132,3518.0477856881325,4019.942897688132,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103655,G06007302,medium,False,3627.235,1.4172145412832236,1516.076541249999,1625.5526842200002,1516.08877425,1487.6506009500001,1349.56656225,2189.23186615,1808.10543775,2862.3668427499997,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103799,G06007316,high,False,11584.624,0.7130643653791515,5654.71005581813,5260.233721865239,5654.748281288132,5563.7395578881315,5121.781451388131,5261.571725488132,4746.060739788131,4868.3662939881315,1,1,0,0,0.0,17.193594612372358,17.193594612372358,,,,,,,,,,,,,,5.386347870362305,3764.0072008267002,2138.6357767093928,825.8394783998278,8287.525823290607,0.715390143287396,683.2894718772916,656.4182968922528,525.986690926876,1383.11874827741,1005.2760721693967,2315.3628,683.3230432965283,772.1823194565745,,,,,,,,,,,,,,,
103807,G06007313,low,True,799.0079999999999,0.8407500276235722,207.67089651840203,275.45166527200007,207.6714248112,203.76623826720004,184.80091684320004,428.22486466320004,340.4657809872,648.7739005632001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103944,G06007310,medium,False,3410.7290000000003,0.7130643653791515,1419.9182122299978,1540.4768776599997,1419.9264066699998,1393.27057447,1263.8436936700002,2123.43506657,1746.1359597700002,2826.9114004699995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104255,G06007325,high,False,12882.814999999999,0.8407500276235722,6390.0888839499985,5916.787393009432,6390.1460760499995,6287.58057005,5789.486411649999,5800.164731249998,5259.817270749998,5210.270685649999,1,1,0,0,0.0,193.3438177345621,193.3438177345621,,,,,,,,,,,,,,5.989950398003557,4008.327495316603,2233.9264258756216,830.6645651384563,9360.607074124378,0.7265964056865195,815.0623401622017,786.698175371266,649.1055941748639,1489.7255417082938,1108.668372590907,2315.3628,815.0783327574752,884.1773049713031,,,,,,,,,,,,,,,
104302,G06007316,high,False,5489.899,0.7130643653791515,2415.3850243581333,2414.083170885238,2415.401647488132,2372.466766888132,2164.012682888132,2841.5926965881317,2429.323431988132,3267.7439938881316,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104378,G06007310,medium,False,1926.3149999999998,0.7130643653791515,794.2796633300005,990.867291359999,794.28258085,779.3440228499999,706.80071025,1697.39535605,1345.26671695,2600.48664665,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
