building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,e_tou_c_bill_s2_pv_stor,e_tou_c_f_bill_s2_pv_stor,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,e_tou_c_bill_s1_ev,e_tou_c_f_bill_s1_ev,pv_size_kw_s3,grid_import_kwh_s3_pv_stor_ev,grid_export_kwh_s3_pv_stor_ev,export_value_s3_pv_stor_ev,self_consumption_kwh_s3_pv_stor_ev,self_sufficiency_s3_pv_stor_ev,F0_WF0_ROE0_bill_s3_pv_stor_ev,F0_WF0_ROE1.0_bill_s3_pv_stor_ev,F0_WF1_ROE0_bill_s3_pv_stor_ev,F50_WF0_ROE0_bill_s3_pv_stor_ev,F50_WF1_ROE1.0_bill_s3_pv_stor_ev,F100_WF0_ROE0_bill_s3_pv_stor_ev,e_tou_c_bill_s3_pv_stor_ev,e_tou_c_f_bill_s3_pv_stor_ev,annual_kwh_s3
351667,G06004702,medium,False,3754.8459999999995,0.8960338247617118,1381.195621599999,1473.9069717799966,1381.16413324,1364.2480097400003,964.9445431400002,2021.5512595400003,1205.98030534,2661.85875384,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351668,G06000116,high,False,2880.6369999999997,0.7640705232624861,1068.3609110299935,1204.9747619200007,1068.3434119999997,1055.4898195,752.1653972,1814.2567651,1039.7733925,2560.1274544,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351706,G06001906,high,False,9739.229,0.9082432929445241,4149.828863799999,3858.9952199300005,4149.7062274,4104.2974889,3031.5713519,4049.6466221000005,2945.8634431,3949.3458920000003,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351762,G06008510,medium,False,4146.210999999999,0.8079209467363546,1593.4356343199993,1661.3325729900012,1593.3915708,1574.2909751,1123.2579932,2176.9012215000002,1339.1956298999999,2760.3140905,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351766,G06006707,low,True,6619.785,0.8960338247617118,1955.4083842020016,1740.3163016444971,1955.37781257,1936.0482731850004,1479.8425170750004,1721.4571932449999,1366.3101498150002,1487.46001578,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351794,G06008702,medium,False,6639.214,0.7640705232624861,2801.3228554800016,2688.74933106,2801.2612872,2771.1050759,2059.1830455,3097.9146693,2148.5298551,3394.417504,0,0,1,0,26.10335360462109,90.29437025964378,90.29437025964378,,,,,,,,,,,,,,,9815.122021895566,0.0,0.0,0.0,0.0,4215.267770397319,4171.136693689169,3129.322220657553,4149.208963378591,3058.5928246125677,4082.893455321882,4215.361184768713,3889.9065456410503,,,,,,,,,,,,,,,
351808,G06005302,high,False,5780.072,0.7640705232624861,2406.3522438800037,2351.3670077200013,2406.298784,2380.0459542,1760.270708,2804.2703098,1894.3294098000001,3202.112123,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351846,G06006707,low,True,3627.1099999999997,0.8960338247617118,1099.9418229799999,1015.239093835,1099.9150799000001,1089.0491218749999,832.4358160950001,1085.462509505,815.7500178750001,1070.9485832999999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35186,G06002906,medium,False,19114.094,0.9082432929445241,8595.774144310008,7677.073771489992,8595.468702999999,8506.1413235,6395.424649099999,7354.204598499999,5806.042080499999,6112.2021613,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351897,G06001700,low,True,1600.4679999999998,0.8960338247617118,404.2032132254999,422.6350005915002,404.188981248,399.216675208,281.702052983,542.6759393479999,332.51264014800006,681.142076158,1,1,0,0,0.0,147.0442947410873,147.0442947410873,4.0,1019.8072600594028,6566.162236017599,2362.466615465086,904.3256735465675,0.5650382722719652,0.0,0.0,0.0,267.70079999999996,107.8272,535.4004,0.0,73.32864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
