building_id,income,annual_kwh,scaling_factor,pre_fixed_tou_bill,post_fixed_tou_bill,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F0_WF1_ROE0.5_bill,new_F25_WF0_ROE0_bill,new_F50_WF0_ROE0_bill,new_F50_WF1_ROE1.5_bill
526641,medium,10267.311000000002,0.7130643653791515,5494.73381535,5128.2862081700005,3319.455378100003,3266.1626326000005,2994.820078100012,2941.4949900999773,3049.4624885999942,2779.196675599993,2294.8405362000003
210923,low,1881.0800000000002,0.8407500276235722,1035.80532562,987.64867108,628.8205347000007,618.717557499984,567.3117655999927,557.2164237999984,620.1640509999894,611.4559878000018,519.6957728999901
387719,medium,3416.8680000000004,0.8407500276235722,1838.5187930399998,1913.48168786,1114.058195500002,1096.1635028999774,1005.1083385999945,987.2074089000151,1157.5132813000123,1200.868728800005,1038.3186612000084
130478,medium,10434.756000000001,0.7130643653791515,5548.26628455,5171.267067870001,3358.424425500002,3304.50167019995,3030.016695400007,2976.0402619999786,3082.880793699991,2807.0680528999856,2317.0447902999904
440782,medium,5232.392,0.7130643653791515,2791.8849094,2750.0066192199997,1690.7584552000078,1663.601798699987,1525.428016999977,1498.2595447000488,1652.2487548999961,1613.5810091999997,1366.8888266000135
156924,high,8957.18,0.7130643653791515,4852.323302309999,4569.92896467,2937.703605600011,2890.5043035000294,2650.3867583999754,2603.2100354000254,2721.965301600019,2505.9754187999993,2077.3049503000057
21402,high,12303.652,0.8407500276235722,6532.78489598,6035.30620764,3961.466207899979,3897.87367059995,3574.1215273999883,3510.442752900057,3600.222810899999,3238.6086995999603,2660.640566100008
276225,medium,4664.862999999999,0.7130643653791515,2505.9606669800005,2500.41982142,1515.9874264999971,1491.6422938000158,1367.7275987000205,1343.372815200002,1502.3122845000357,1488.5229110000018,1267.3132771000032
33351,medium,6951.990000000001,0.8407500276235722,3755.30196474,3602.22896114,2271.248782699979,2234.7724798000213,2049.116019400015,2012.6322407999837,2150.2300304000264,2029.0311829999969,1697.616371800013
299603,low,1151.803,0.7130643653791515,621.81339929,620.8823058099999,375.58634050000984,369.55659629998735,338.8509687000032,332.8195938999981,402.924534700001,430.2287967000029,375.42522360000066
326584,high,11174.424,0.7130643653791515,6110.66125833,5685.14914077,3701.1504134000065,3641.648780299998,3339.1177055999897,3279.7209673999787,3376.9239917999926,3052.3347050000175,2512.2370316999964
502293,medium,9127.292,0.7130643653791515,4934.956228289999,4641.71303769,2991.016842900003,2942.958280099983,2698.4856539999837,2650.453181399985,2767.708421000012,2544.1226190000025,2107.6823606999965
113196,medium,16439.624,0.7130643653791515,8905.1379198,8140.66870876,5387.5798273999935,5300.995671499991,4860.6434144000195,4774.138329400004,4823.65300439999,4259.239249,3473.0722382999943
64162,medium,11862.095000000001,0.7130643653791515,6423.172685190001,5953.448081889999,3883.605659900006,3821.217530500006,3503.779428699987,3441.3981737999993,3533.406405099995,3182.933974600004,2616.222179200003
463278,medium,3550.6440000000002,0.8407500276235722,1887.4135929199997,1953.8426874400002,1141.1447860000317,1122.8267669999798,1029.5597175999867,1011.2121485000047,1180.7407867999934,1220.2620573000145,1053.7588052000028
307621,medium,6146.246,0.8407500276235722,3272.3194920699993,3171.55666679,1979.220379700006,1947.439126199995,1785.679547999989,1753.8700110000225,1899.7022640999967,1820.0340712999846,1531.2427739000145
95488,high,8923.537,0.7130643653791515,4837.9852874200005,4557.7085566,2933.0056897999725,2885.886141999994,2646.1358429000566,2599.0428765000297,2717.9506401000117,2502.608382099992,2074.63650110001
336663,medium,3515.0980000000004,0.7130643653791515,1867.15707364,1935.8953046800002,1126.257947200021,1108.1832074000085,1016.1253453999998,998.0168505999787,1167.9689764000104,1209.6143947999794,1045.2801618000058
127030,low,383.29600000000005,0.7130643653791515,203.11038607999998,251.75136967999998,122.87728439999779,120.90494479999704,110.86134400000395,108.88651640000485,186.1306711999987,249.37436360000066,231.44549679999662
549443,low,3912.355,0.7130643653791515,2101.0837406600003,1922.3103766799995,1269.4978143999897,1249.111558100015,1145.3423895000033,1124.9514670999818,1169.787441300017,1069.9610199000088,884.7253915999979
78254,high,5280.625,0.8407500276235722,2837.8448526,2792.7047161399996,1716.6071520999897,1689.0329951999968,1548.720453100001,1521.1503157000016,1674.424235800001,1632.096012999998,1381.610489200003
242383,medium,4031.704,0.8407500276235722,2172.45616272,2207.66214486,1312.7572028999962,1291.6776730999964,1184.3705268000003,1163.2808025999848,1327.9651607999936,1343.0825179999993,1151.5242534999995
299617,low,8621.868,0.7130643653791515,4591.160395159999,4109.125512,2777.0263577999963,2732.438993999989,2505.467020199995,2460.836020399999,2463.0423546999996,2148.8321324999965,1743.6410459000008
5211,high,12343.775,0.7130643653791515,6670.966203659999,6170.51760764,4032.2823487000046,3967.4995765999943,3637.890355900011,3573.1525022999904,3660.989345100019,3289.3300637000057,2700.93080950002
447380,high,927.9000000000001,0.8407500276235722,502.5321543599999,737.81455226,302.03900470000997,297.19201279998805,272.49469320000026,267.6473129999975,460.90638039999675,619.7541614000058,575.6756615999985
66804,high,4806.395000000001,0.7130643653791515,2560.66945344,2546.24683704,1549.8904194999816,1525.0005776000203,1398.3329105000148,1373.424773900019,1531.3994002000134,1512.7744546000326,1286.6342748000034
23139,low,10444.184000000001,0.7130643653791515,5591.06555357,4991.48702039,3387.4390442000026,3333.0239879999904,3056.173936800001,3001.754314099988,2986.7050081999982,2585.6648982999964,2091.3971732000086
132375,high,14518.751,0.7130643653791515,7774.9812626600005,7134.73427712,4704.883486099991,4629.312700299997,4244.7616878999825,4169.187337300021,4237.9853007,3770.6699238999813,3084.1584056000065
310082,high,15098.297999999999,0.8407500276235722,8169.02706796,7490.986609460001,4950.514014399998,4870.957536299994,4466.321015599989,4386.8482527999795,4448.732495099999,3946.4354187000154,3224.069001000005
342177,high,13222.544,0.7130643653791515,7156.064083859999,6598.91690428,4318.042338799984,4248.662043800007,3895.704839400002,3826.3746114000055,3906.113068299988,3493.851610900004,2863.723638099993
352551,medium,2755.816,0.7130643653791515,1463.5527572899998,1581.1945751100002,884.8705333999827,870.6655597000067,798.3434696000279,784.1186712000022,960.8941217999873,1036.857669599995,907.7454351000006
321009,medium,8224.068,0.7130643653791515,4372.048394579999,4137.48086296,2643.4126714,2600.972849100001,2384.9187215999973,2342.4339570999996,2469.492651600009,2295.373368699997,1909.6701576999994
355147,low,3363.619,0.7130643653791515,1788.7794411499997,1645.42886021,1081.3357766000042,1063.9769409000032,975.5989084999952,958.213764399998,1008.3554726000001,935.3037259000114,777.5263806999935
189755,low,6120.7119999999995,0.7130643653791515,3295.4860712399995,2974.4621861,1990.016698399999,1958.0439394000089,1795.3811710000173,1763.4307049000126,1787.903370100015,1585.609748000004,1295.2213093000055
174750,low,6775.660000000001,0.7130643653791515,3642.8269219800004,3279.55290898,2201.157065100015,2165.7998210000037,1985.889580800013,1950.5296728999954,1969.0226646000053,1736.7106921000154,1415.5231837999938
408198,low,3572.796,0.7130643653791515,1896.2273585099997,1739.45774535,1146.4988119000275,1128.093073899968,1034.3903819999825,1015.9582508000099,1064.2584787999965,981.9370340000085,814.6533675000078
320525,high,6015.415999999999,0.8407500276235722,3245.7549430100003,3153.0573334299997,1961.4010770999967,1929.9061649999949,1769.5763085999895,1738.0674050999985,1884.419235299991,1807.2883794000036,1521.0859469000006
235341,medium,10519.607,0.7130643653791515,5666.710191609999,5283.76587581,3416.4833978000324,3361.625324399971,3082.337778500003,3027.4678151999997,3132.6938031999775,2848.649842700022,2350.1067779999794
136283,medium,3252.361,0.7130643653791515,1732.6497554499997,1818.31227539,1047.784781799993,1030.95996449998,945.3268099000092,928.4848380000054,1100.6540930000122,1153.4445518999983,1000.56260590001
304287,medium,6534.2029999999995,0.7130643653791515,3498.4182397099994,3372.6293494300003,2116.1927189999974,2082.209161000002,1909.2532047000077,1875.2407519999804,2017.2113738999885,1918.0490982000033,1609.2852477000033
164189,high,3669.099,0.7130643653791515,1953.16096305,2011.9371636699998,1177.3844630999965,1158.4908863999995,1062.2471793000018,1043.328302300004,1211.839418800005,1246.2017450000021,1074.409197000002
51467,medium,6635.361,0.8407500276235722,3531.2716866900005,3398.99864815,2137.7420434999785,2103.4141855999724,1928.6995089000086,1894.343861399999,2035.695323299971,1933.4786746000236,1621.5595024999934
145654,low,383.34400000000005,0.7130643653791515,203.13529759999997,251.77318712,122.89255799999778,120.91997359999704,110.87512480000395,108.90005240000485,186.1437751999987,249.38529320000066,231.4541991999966
486898,medium,6288.541,0.7130643653791515,3422.9249491300006,3312.50462863,2072.5607099,2039.2544755999936,1869.8448921000104,1836.5682905999888,1979.7839103000267,1886.8342936000254,1584.395114699998
383859,medium,5221.1900000000005,0.8407500276235722,2783.29497021,2742.18185409,1681.9243290999934,1654.918058599993,1517.450174599998,1490.421456600006,1644.6692088000004,1607.269436000006,1361.863903800003
393955,high,11868.057999999999,0.7130643653791515,6382.003510400001,5912.25288722,3865.0756797000117,3802.9900436999887,3487.10255880001,3424.9993202999985,3517.518260500012,3169.644116400006,2605.6797712
539432,medium,6707.7210000000005,0.8407500276235722,3603.7234537,3466.4775809000002,2176.6973717000055,2141.748876800002,1963.8211518999954,1928.8543960999898,2069.115791399989,1961.3711272000032,1643.7509555999995
241455,high,9731.019000000002,0.8407500276235722,5240.687104449999,4908.64207327,3162.6931929000016,3111.900886400011,2853.357893300032,2802.580172700009,2914.9897458000323,2667.015735200002,2205.505442400016
369741,medium,10419.545,0.7130643653791515,5615.9667302,5239.39374994,3393.242302799999,3338.7551755000063,3061.359874899997,3006.871911500007,3112.769666099998,2832.0082070999892,2336.867425400005
105457,high,6578.351,0.7130643653791515,3536.7006252,3407.9459667200003,2142.192930599994,2107.7716739,1932.6968600999962,1898.2877385999916,2039.5184493999936,1936.6576084999901,1624.0744444999955
