building_id,puma,income,is_care,annual_kwh,scaling_factor,cec_cz,tou_d_4_9_bill,tou_d_4_9_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,native_annual_kwh,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,tou_d_4_9_bill_s1_ev,tou_d_4_9_f_bill_s1_ev,annual_kwh_s1,pv_size_kw_s2,solar_gen_kwh_s2,self_sufficiency_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,tou_d_4_9_bill_s2_pv_stor,tou_d_4_9_f_bill_s2_pv_stor,pv_size_kw_s3,solar_gen_kwh_s3,self_sufficiency_s3,annual_kwh_s3,grid_import_kwh_s3_pv_ev_stor,grid_export_kwh_s3_pv_ev_stor,export_value_s3_pv_ev_stor,self_consumption_kwh_s3_pv_ev_stor,F0_WF0_ROE0_bill_s3_pv_ev_stor,F0_WF0_ROE1.0_bill_s3_pv_ev_stor,F0_WF1_ROE0_bill_s3_pv_ev_stor,F50_WF0_ROE0_bill_s3_pv_ev_stor,F50_WF1_ROE1.0_bill_s3_pv_ev_stor,F100_WF0_ROE0_bill_s3_pv_ev_stor,tou_d_4_9_bill_s3_pv_ev_stor,tou_d_4_9_f_bill_s3_pv_ev_stor,is_fully_electrified
<<<<<<< Updated upstream
174730,G06007101,low,True,14725.562999999998,1.0497359105206039,14,4294.191895424994,3899.023409250001,4296.9240612674985,4246.468772062498,3612.2693075774987,3349.9328669849983,3004.511379419999,2403.060079635001,1,1,0,0,0.0,14725.562999999998,,,,,,,,,,,,,,7.156230748435549,13253.006699999998,0.9,4867.650321965387,3011.6155953226726,1003.0855542670193,10241.391104677325,87.81820747583959,74.00254723658043,0.0,227.3916,133.85999999999999,454.7844,87.8702579553709,72.0,,,,,,,,,,,,,,,,,False
174749,G06005914,medium,False,3237.4629999999997,0.8536704995961909,6,1087.2189910000004,1224.85823,1086.9997725999995,1071.7360269999997,879.9890921000001,1648.7773510000002,1195.4966071000001,2210.6419044000004,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17480,G06005921,high,False,7344.275,0.8648656126453748,8,2775.2943949999953,2719.9134700000013,2771.9723557000007,2737.4910689000003,2304.4284293000005,2886.8248756000007,2337.7358109999996,3001.8668717999994,1,1,1,0,41.82162741477314,7344.275,12432.573002130732,0.0,0.0,0.0,4829.805532643907,4773.066775733768,4060.242541705392,4426.59682510615,3766.4337002552625,4023.8731333687947,4833.127571943906,4538.596640843766,12432.573002130732,4.0,7959.948932673133,1.0,1895.6717177748146,2078.354806336646,946.8407949912685,5881.594126336487,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,4.0,7959.948932673133,0.6402495228710045,12432.573002130732,6108.875454308527,1240.9128381628436,881.6737261633966,6719.036094510289,1120.9479554807283,1094.978167706049,769.429926319878,1434.8801549237623,928.4927120145319,1833.8064000000002,1120.9479554807283,1123.6308091282294,False
174808,G06003754,high,False,11668.112000000001,0.995376512581759,9,4417.516313999999,4158.91505,4417.4313593,4364.0536704,3693.975671300001,4093.175597500002,3450.0517452000013,3769.269735400001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174821,G06008303,high,False,4518.77,0.8536704995961909,6,1619.100670000002,1696.5184800000004,1618.1330039000004,1596.2728399000002,1321.5692355000006,2026.3117575,1540.0768348000001,2434.5954047,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174859,G06003761,high,False,10541.111,0.8648656126453748,8,4349.2713769999955,4143.639159999992,4350.187637599998,4298.710572899999,3652.0227330000007,4069.4607061000006,3435.4994353999996,3788.8924812000005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174950,G06005906,high,False,17258.805,0.8648656126453748,8,7356.880144999998,6835.516310000001,7357.4144818,7273.333410599998,6216.949120699999,6318.048310599999,5521.377501299998,5278.9852012,1,1,0,0,0.0,17258.805,,,,,,,,,,,,,,7.805539774880787,15532.924500000001,0.9,5609.079311625864,3433.9269941307994,989.273652594281,12098.997505869202,887.7635862476138,864.268064363511,570.1215189177449,1259.8932727137526,765.9237208483446,1833.8064000000002,887.7635862476138,913.9368586011999,,,,,,,,,,,,,,,,,False
174952,G06003778,low,True,4185.861,0.8648656126453748,8,977.783971725001,916.9875314999998,979.0827799949997,965.5835875649997,795.9907077074997,892.3878114375001,731.5112290349999,805.7591142975002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174976,G06007101,high,False,6942.382,1.0497359105206039,14,2606.620014000001,2570.128060000001,2607.6455811000005,2573.6292729000006,2146.1599627000005,2732.9818093,2186.065362199999,2858.449999900001,1,1,0,0,0.0,6942.382,,,,,,,,,,,,,,4.0,7407.814066307064,1.0,2270.1740696598454,2398.046828528875,972.5594467694056,5009.767237778189,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,,,,,,,,,,,,,,,,,False
174991,G06006502,high,False,0.0,1.4172145412832236,15,0.0,289.79999999999995,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175001,G06003711,high,False,8817.94,0.995376512581759,9,3525.5676900000085,3400.9245100000016,3529.1982061000017,3485.4665004000017,2936.0493963000017,3428.617627500002,2833.2836480000014,3328.1397209999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17502,G06003779,medium,False,12954.498000000001,0.8536704995961909,6,5430.292146000001,5111.230739999997,5429.995378599999,5366.838937399999,4573.345916899999,4877.468937299999,4185.1813587,4325.1484981,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175023,G06003736,high,False,5486.897000000001,0.995376512581759,9,1946.5329790000021,1978.4488199999987,1946.9833892000006,1920.5318454,1588.2264429999993,2248.5013492,1739.3933028999995,2550.1294514,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175068,G06003761,high,False,15138.197,0.8648656126453748,8,6402.183039,5980.487779999992,6404.884697099999,6331.166392199998,5405.189354299999,5606.948451599998,4862.092402199998,4809.240841300001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175164,G06007116,low,True,15921.001,0.8407500276235722,10,4398.798255975001,3965.7044992500014,4395.476840242501,4343.884882019999,3695.7972278700004,3422.658372465,3071.7838887599996,2450.0734220024992,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175173,G06003759,high,False,21619.224000000002,0.8648656126453748,8,8625.968207999993,7899.664680000006,8627.712345799999,8529.8540951,7300.964595899999,7268.343950199999,6403.4672451999995,5909.8530621,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175180,G06005906,medium,False,7573.434,0.8648656126453748,8,2890.3900780000013,2824.238680000002,2890.307024700001,2854.555069000001,2405.3918725000008,2975.3726890000007,2419.8721757000003,3060.645808699999,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175199,G06006516,medium,False,365.347,0.8407500276235722,10,122.11471899999883,394.743410000001,122.09657699999994,120.38004129999993,98.81857149999998,999.0680405,613.3619788000001,1876.0489328,1,1,0,0,0.0,365.347,,,,,,,,,,,,,,4.0,7850.044458854135,1.0,563.7123778937203,7543.255038722458,1457.7951439343744,306.7894201316767,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,,,,,,,,,,,,,,,,,False
175242,G06003762,medium,False,4489.309,0.8536704995961909,6,1642.8376130000029,1721.6400900000035,1641.6972803999995,1619.6405012999992,1342.4470873999996,2045.2895629999998,1558.0656986999993,2448.9753359000006,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175270,G06006511,low,True,4301.213,0.8407500276235722,10,1010.7714336750005,946.3154512499985,1010.7368614575,996.6613331699999,819.8140084649999,910.6204253699999,746.8595384700001,810.5624287425001,0,0,1,0,25.355871268385904,4301.213,7386.177337653618,0.0,0.0,0.0,1770.7510498461284,1747.5668051435275,1456.2289738861812,1458.6216229273755,1249.4044415387225,1146.6715829745713,1770.785622063628,1608.4591460265628,7386.177337653618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
175299,G06003743,medium,False,4235.033,0.995376512581759,9,1458.1822309999966,1548.9356800000019,1458.3522014000002,1438.7903437000002,1193.2137879000004,1920.3772820000004,1445.7496790999999,2382.5149265,0,0,1,0,24.07070373378887,4235.033,7163.6352876109795,0.0,0.0,0.0,2498.6740895787534,2466.3018033516364,2059.706681994826,2662.5257347468173,2123.968749800248,2826.6600434546053,2498.504119178753,2451.6132606610527,7163.6352876109795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
175346,G06006522,high,False,12742.274,0.8407500276235722,10,5187.205247999996,4878.118370000002,5186.9907951000005,5124.9086400999995,4344.855251800001,4659.315755699999,3972.3887749999985,4131.879740099998,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175388,G06003781,medium,False,2830.942,0.8648656126453748,8,979.3886939999998,1136.13442,980.2698261999999,966.6031198999999,794.8808536999999,1579.1541918,1133.8158078,2178.1004837,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175409,G06003718,low,True,3180.101,0.995376512581759,9,763.3763777249989,734.4876735000001,763.1876101275,752.61039138,619.6933524824999,744.4349662350002,598.1179450349998,725.7218750325001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175432,G06006525,high,False,7379.989,0.8407500276235722,10,2736.405193000003,2679.3457099999996,2733.1935164999986,2697.653152899999,2251.122029899999,2823.1831469999997,2268.7165013999993,2913.3376232,1,1,0,0,0.0,7379.989,,,,,,,,,,,,,,4.0,7850.044458854135,1.0,2072.939967443761,2182.5301065582307,951.8336372940925,5667.514352295904,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,,,,,,,,,,,,,,,,,False
17546,G06006522,high,False,8709.09,0.8407500276235722,10,3289.4549100000004,3169.92768,3289.013957099999,3247.460697299999,2725.3952754999987,3239.0791574999994,2654.6277743999985,3189.3624193000005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175479,G06005908,medium,False,8488.235,0.8536704995961909,6,3311.6924949999984,3202.5454500000005,3311.144077300001,3270.8400172000006,2764.4970851000007,3290.273991900001,2712.0728591000006,3269.6202877999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,G06005909,medium,False,2756.5319999999997,0.8648656126453748,8,932.182983999998,1092.4259800000018,931.5070350000005,918.4491729,754.3675256,1544.5310549,1102.2327845,2157.6365282,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175505,G06006515,low,True,3262.284,1.4172145412832236,15,834.3602964000036,802.8643364999988,835.6836412575002,824.26276485,680.7186048599999,797.2950574875,646.751054595,758.9211133050002,1,1,0,0,0.0,3262.284,,,,,,,,,,,,,,4.0,7718.460040233122,1.0,1210.773107971008,5232.347990980028,1178.0138966619252,2486.1120492530936,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,,,,,,,,,,,,,,,,,False
175507,G06005924,high,False,8904.258000000002,0.8648656126453748,8,3575.3638059999994,3446.6636800000006,3575.326508200001,3532.174290000001,2989.904057400001,3487.9667288000014,2895.4770784000007,3400.8075973999994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175512,G06005914,medium,False,5799.762,0.8536704995961909,6,2173.031544,2190.24273,2173.8868873,2145.9611952,1795.0686452000002,2440.957176000001,1924.4737565000003,2708.1665995000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175533,G06003778,low,True,2542.072,0.8648656126453748,8,579.7947964499979,571.1475622500002,579.9927826575001,571.8615626250001,469.7059746600001,618.1900006800001,484.09420595250003,656.4334661775,1,1,1,0,57.633270133329106,2542.072,9554.119866221707,0.0,0.0,0.0,2386.1930560720493,2357.357948243215,1994.9682621480351,1942.489974041076,1705.0731428642828,1499.1080501836327,2385.99506986455,2154.890617108673,9554.119866221707,4.0,7959.948932673133,1.0,660.1051934044549,5583.7286544955605,1302.5792351431953,2376.2202781775723,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,4.0,7959.948932673133,0.833143088440337,9554.119866221707,3654.780799723171,1577.240921041112,898.7390175094594,6382.708011632021,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,False
175549,G06007112,high,False,5227.7880000000005,0.8407500276235722,10,1812.1389860000004,1856.2329499999992,1812.3348677999988,1787.6879750999994,1478.0623429000002,2155.8016913,1655.7138921,2499.4099422,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,G06003752,high,False,7926.76,0.8648656126453748,8,3055.2047500000017,2972.4470300000003,3055.0497573000007,3017.5110843000007,2545.9775431000003,3098.6498374000007,2534.2727037000004,3142.4415738,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175634,G06007104,medium,False,7616.405000000001,0.8704186294422617,16,2876.115784999997,2807.9447499999987,2875.2018951000005,2838.8107403,2381.7204871,2945.5631894000003,2386.912066,3016.0749752,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175657,G06005927,high,False,13398.559000000001,0.8648656126453748,8,5542.666303000002,5202.734030000007,5540.4696349999995,5476.060319,4666.6877108,4958.4177861,4259.8750824,4376.705142300001,1,1,0,0,0.0,13398.559000000001,,,,,,,,,,,,,,6.05968867488722,12058.703099999999,0.8999999999999998,3787.815532282879,1990.903129467513,950.7369188459802,10067.799970532486,206.83237940085905,191.0220369194833,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,206.83237940085905,318.6050493835635,,,,,,,,,,,,,,,,,False
175705,G06003709,high,False,6489.758,0.995376512581759,9,2614.3197459999974,2599.1011199999984,2617.094845600001,2583.5415944000015,2161.693175700001,2752.8638475000007,2208.1726675000004,2888.7080042999996,1,1,0,0,0.0,6489.758,,,,,,,,,,,,,,4.0,7959.948932673133,1.0,2101.6692985045784,3236.3486396872286,1039.4503895959838,4723.600292985904,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,,,,,,,,,,,,,,,,,False
175706,G06003758,low,True,2641.723,0.8648656126453748,8,602.1580439249954,590.3493817499999,601.5734420175002,593.1358021575002,487.1321343675001,632.64467532,497.021306655,663.7647168450001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175708,G06007108,medium,False,9956.689999999999,0.8407500276235722,10,3884.7561700000056,3706.591739999996,3885.7871062,3837.773507999999,3234.595416099999,3685.634933499999,3068.982619699999,3485.6975024999997,0,0,1,0,27.029320131743198,9956.689999999999,13245.257282695422,0.0,0.0,0.0,5215.764803282424,5153.3662009083155,4369.37817491902,4680.789630382475,3992.3501452445707,4146.220206378111,5214.733867082423,4882.006774795732,13245.257282695422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
175714,G06003743,medium,False,5320.486,0.995376512581759,9,1836.9633620000002,1876.700519999999,1834.5159434000007,1809.5817208000008,1496.3357638,2171.2849928,1669.7612723999998,2508.2117978,1,1,1,0,19.874632249110817,5320.486,7738.566256975149,0.0,0.0,0.0,2769.5450232175012,2734.0335213345197,2287.8381993673247,2860.11905309487,2305.8102969044457,2950.991285973454,2771.9924418175015,2698.079827739669,7738.566256975149,4.0,7959.948932673133,1.0,1033.4284801949505,3206.045082591276,1078.8348853883413,4753.903850081857,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,4.0,7959.948932673133,1.0,7738.566256975149,1945.4337468528997,1696.2676771850554,932.7165133703028,6263.681255488077,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,False
175721,G06006525,medium,False,6624.825,0.8407500276235722,10,2408.0435350000052,2386.4767599999996,2408.044263499999,2376.1933056999987,1976.2773071999995,2584.3459948,2048.3961653999995,2760.7323038,0,0,1,0,21.822522405176727,6624.825,9279.898559296504,0.0,0.0,0.0,3464.17227844672,3420.7073742226894,2874.8117943454977,3370.1496957048385,2776.2414290489232,3276.365903154612,3464.17154994672,3317.8163176597855,9279.898559296504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17574,G06003703,medium,False,10614.574,1.0497359105206039,14,4136.694718,3927.609740000001,4135.762287099998,4085.0944818999974,3448.725903900001,3874.1798487000015,3244.2990368000005,3612.7684715000005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175790,G06003739,high,False,3509.067,0.995376512581759,9,1175.5975890000013,1300.4714400000014,1175.8712630000002,1159.3524017000002,951.8326368000002,1708.4398239,1248.8955277999999,2241.105328,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175792,G06005918,high,False,3960.812,0.8536704995961909,6,1484.887824,1588.5296599999995,1486.8271787000003,1467.1281890000005,1219.5807576000002,1945.3232331000004,1469.8701626000002,2403.8829228,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175823,G06007110,high,False,13020.964999999998,0.8407500276235722,10,5236.619255000001,4914.4339,5238.1111752,5175.4648295,4388.4527474999995,4697.563004399998,4007.884215299998,4157.282012099999,0,0,1,1,59.079509713827164,13020.964999999998,20208.972015182306,0.0,0.0,0.0,8145.118450668858,8051.02998989917,6868.811435619488,6872.728761239805,6026.14070229085,5601.023745512717,8143.626530468858,7483.604845755294,20208.972015182306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
175847,G06005921,high,False,8135.12,0.8648656126453748,8,3252.714339999994,3160.1636999999964,3252.7821612000007,3213.120356000001,2714.673848900001,3246.6081405000004,2671.5303767000005,3240.6267957,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175887,G06003739,low,True,5276.222,0.995376512581759,9,1247.7125479500003,1152.3244049999996,1248.2209678050008,1231.1070205725005,1016.1053860049999,1077.4498775024997,898.5358657875,906.7522601249999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17589,G06003704,high,False,10555.505000000001,1.0497359105206039,14,4161.615665,3955.3069300000006,4162.750102099998,4111.797534199998,3471.769253600001,3894.346484000001,3263.0515988000006,3626.1372637000004,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175921,G06007117,medium,False,10137.921,0.8407500276235722,10,3982.917987000001,3796.235700000002,3984.6428631999997,3935.5662362999988,3318.9422611999985,3759.6128638999985,3137.6020145999987,3534.7986727999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175972,G06005925,low,True,7591.209,0.8536704995961909,6,2032.9109007749998,1864.0797952499995,2033.4096983025001,2008.4356334475003,1694.6329410000005,1679.6920700325,1461.5352181425,1326.0709639125005,1,1,0,0,0.0,7591.209,,,,,,,,,,,,,,4.0,7634.0064545933465,1.0,2318.234672706883,2059.1945731874644,948.3208890669563,5574.811881405882,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,,,,,,,,,,,,,,,,,False
17601,G06003741,high,False,9181.595,0.8648656126453748,8,3781.7008650000025,3639.9659,3784.407755999999,3738.9878747000002,3168.257152300001,3644.4343668000015,3040.6399519000006,3504.6163797,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176037,G06005908,medium,False,6953.961,0.8648656126453748,8,2654.7752170000003,2617.739049999999,2655.5530912000013,2622.3446869000004,2205.093461600001,2799.715284,2256.8840560999993,2944.0554188999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176047,G06006521,high,False,3896.8399999999997,0.8407500276235722,10,1314.402869999998,1421.051389999992,1313.4340343000001,1295.0670596999998,1064.3037041999999,1802.9546317,1334.1823067999997,2292.5900837,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176085,G06006516,medium,False,10103.004,0.8407500276235722,10,4036.1647579999985,3851.123569999998,4035.9628017000005,3986.3336942999995,3362.706560699998,3798.033001199999,3173.2185502999982,3560.2804659999993,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176121,G06007118,high,False,8906.113,0.8407500276235722,10,3337.665451000004,3208.8781400000044,3336.230652299999,3294.1697342999987,2765.7009043999988,3274.395409199999,2687.410869399999,3212.8185092000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176189,G06005925,high,False,4446.563,0.8536704995961909,6,1539.6541009999974,1620.465639999996,1539.7521560000002,1518.7173044000003,1254.4686340000005,1967.2534676000005,1485.1823723000002,2394.8690232,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176220,G06005919,low,True,14517.600999999999,0.8648656126453748,8,4103.879166225001,3715.3082745000006,4103.134286040001,4055.7131956800004,3459.9985245675,3227.3039090325005,2897.2057712250003,2351.650324972501,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176251,G06006524,medium,False,4905.502,0.8407500276235722,10,1983.191373999995,2042.4327800000021,1987.1865180999996,1961.6163951999995,1640.2190863000003,2309.0052774000005,1804.2283439000005,2630.8710783000006,0,0,1,0,21.061627335470895,4905.502,7467.999992482292,0.0,0.0,0.0,2863.9549648218967,2827.1758438539605,2364.8888850560675,2924.8749216664855,2364.1604121262053,2985.990755610912,2859.9598207218974,2798.7638210752393,7467.999992482292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
176291,G06006507,low,True,9862.732,0.8407500276235722,10,2589.478546950001,2348.583374250001,2587.7188961999996,2555.696458394999,2153.3300030924993,2069.9543243549997,1816.641262514999,1552.3499426849999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176369,G06003781,low,True,10437.242,0.8648656126453748,8,2884.8167779499995,2625.6952755,2884.6908208575,2850.4538469675003,2420.331436282501,2315.5787047125004,2051.2225580250006,1746.5833168425004,1,1,1,0,14.943055457582847,10437.242,12255.313747339247,0.0,0.0,0.0,3381.000125415997,3341.3950829986925,2843.799621568571,2686.9417257776945,2395.7966779220833,1993.0713327889255,3381.126082508497,3064.3262538741596,12255.313747339247,4.720390987154458,9393.517800000001,0.9000000000000001,3778.7155001558585,2390.7342922021353,962.3322965501061,7002.783507797866,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,4.720390987154458,9393.517800000001,0.7664852972074607,12255.313747339247,4880.536339262357,1684.3333068191469,920.9953842325833,7709.184493180855,182.0878123586367,168.2351042510893,0.0,227.3916,133.85999999999999,454.7844,182.0878123586367,99.25279699553823,False
176377,G06008303,high,False,8294.767,0.8536704995961909,6,3232.694059000002,3132.6400099999964,3231.3864813,3192.0213514999996,2697.3980368,3232.2414377000005,2658.6949701,3233.333102900001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176383,G06005914,medium,False,2534.319,0.8536704995961909,6,894.425083000001,1065.1120899999996,894.5455879000004,882.1294851000004,726.0889464999999,1522.4750375999997,1083.3635483999997,2150.4582938000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176392,G06006524,high,False,8875.153,0.8407500276235722,10,3421.8100110000014,3294.477820000001,3423.867611099999,3380.836339799999,2840.466245799999,3340.0275908999993,2748.2990444999987,3256.290882200001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176412,G06005924,medium,False,926.7560000000001,0.8536704995961909,6,346.3851420000002,592.6276099999994,347.38835909999995,342.62838330000005,282.80364449999996,1153.5195238000001,752.6170631,1959.6611242000001,1,1,1,0,22.12827595169491,926.7560000000001,3619.0295741228806,0.0,0.0,0.0,1170.2294901910318,1153.6928459295364,945.8432179782714,1702.2488493670003,1242.5759005669006,2234.435017393037,1169.226273091032,1288.9318831072583,3619.0295741228806,4.0,7634.0064545933465,1.0,615.921227022232,6832.231510990555,1402.6248168304035,801.7749436027916,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,4.0,7634.0064545933465,1.0,3619.0295741228806,913.542662219216,4406.214542870564,1196.732129686773,3227.791911722782,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,False
176413,G06008303,low,True,8938.761,0.8536704995961909,6,2423.4519444750013,2211.8697517499995,2425.89781953,2396.6755581375,2029.5287594100002,1973.37820215,1734.0447135674997,1520.9795460375005,0,0,1,0,13.62356638721667,8938.761,10596.294910444696,0.0,0.0,0.0,2878.382438786026,2844.2661155224114,2415.6042144262224,2311.9494391771445,2048.1925403663704,1745.70238524743,2875.936563731026,2611.7691076971623,10596.294910444696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17644,G06006520,medium,False,20979.011000000002,0.8407500276235722,10,8940.390147,8244.176629999993,8942.211171500003,8839.499910700004,7548.9685175,7469.309773399999,6579.607103799999,5996.7340164,0,0,1,0,23.648421321233315,20979.011000000002,23856.235594083388,0.0,0.0,0.0,10105.831742611286,9990.53479198412,8541.809649197867,8339.98789023664,7387.477378449581,6574.636794472664,10104.010718111285,9272.567645189363,23856.235594083388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
