building_id,income,annual_kwh_prescaling,scaling_factor,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F25_WF0_ROE0_bill,new_F25_WF1_ROE0.5_bill
167958,low,4865.540000000001,0.7130643653791515,1122.3910654971598,1104.3695627512375,1012.6284356027858,1043.5764936295059,915.8426186926674
407951,medium,2805.8880000000004,0.7130643653791515,646.901525942532,636.51174188618,583.6420397354321,756.7528795573421,683.1340709757421
200216,high,4568.860000000001,0.8407500276235722,1241.2794381899632,1221.3451241302305,1119.8891799392306,1266.6590630716134,1125.3865332719317
517317,medium,2212.809,0.7130643653791515,508.47480803386117,500.3097616942068,458.7528213505082,637.9973899306152,580.1344589823001
423926,low,11194.147,0.7130643653791515,2610.102060736772,2568.1576253868993,2354.810488317609,2319.8631357795084,2022.7557859286903
463907,high,15260.56,0.7130643653791515,3586.22198438947,3528.5771876029285,3235.469336056923,3278.3199970387645,2870.1071250653263
519634,medium,3745.028,0.8407500276235722,1019.2815860720283,1002.9106908710521,919.6053717224312,1076.2048770767763,960.2057349215977
255202,high,4706.276000000001,0.7130643653791515,1095.7578100379412,1078.149027805798,988.593336191497,1141.817128461854,1017.1004416333408
177247,medium,9659.097,0.7130643653791515,2252.9752724265,2216.7895181515155,2032.638340170029,2134.560152140122,1878.1319265999716
517629,low,8802.230000000001,0.8407500276235722,2397.362947258468,2358.8623527768978,2162.907301195693,2137.3374423330933,1864.4914517780498
536883,high,20017.599000000002,0.8407500276235722,5498.1926973298205,5409.8302866908225,4960.47291329282,4918.5492073233845,4292.755233863654
130949,medium,684.4410000000003,0.7130643653791515,156.2689040055166,153.7606943957802,140.988200343224,335.8539227424557,318.0709791026813
336231,low,14608.963,0.8407500276235722,4009.959382839296,3945.5213343879814,3617.7744454710946,3520.7534719104533,3064.3341424834725
63418,low,4738.499999999999,0.7130643653791515,1105.0935307264406,1087.3375617411575,997.0148876134086,1028.7412576767454,902.9647986870713
252422,medium,5767.884999999999,0.7130643653791515,1341.6729803769642,1320.117058801533,1210.4578618882279,1352.7776684784722,1200.0729190847894
188840,high,9424.592999999999,0.8407500276235722,2620.094287692549,2578.006501388514,2363.8325086125465,2449.4854611051733,2151.2417819655725
485607,high,7963.6939999999995,0.7130643653791515,1829.9161711156785,1800.5339449978194,1650.9710820555663,1771.6158982991367,1563.3723329587135
485577,high,3663.8140000000003,0.7130643653791515,850.590810790036,836.9279228908001,767.4024478913362,931.4964560404444,834.6812813079459
361658,low,6776.030999999999,0.7130643653791515,1554.9140844898966,1529.9504177589656,1402.8563515895246,1414.62578295492,1237.672238528629
252087,low,7582.896000000001,0.8407500276235722,2067.6393232811097,2034.4263061928946,1865.4418759393113,1854.4997313533381,1619.180742375979
238820,high,3548.189,0.7130643653791515,819.2551576783765,806.0944778741939,739.1332087160162,904.6102755099228,811.3683797608801
209862,low,11062.903,0.7130643653791515,2531.210255334802,2490.5772334876087,2283.698131356857,2252.1536304987417,1964.1169029015819
95155,medium,9889.83,0.7130643653791515,2294.9808343634218,2258.1163698093574,2070.521651482987,2170.6042961105336,1909.3787932865453
169026,low,4741.917,0.8407500276235722,1311.0877592825257,1290.031893597894,1182.852023926257,1205.459285895353,1056.2205709738091
241141,medium,3723.196,0.7130643653791515,856.2365029656839,842.4877954169598,772.5083337279914,936.3340756538107,838.8953084497946
164512,high,9252.471,0.7130643653791515,2127.3040171706366,2093.143624107851,1919.2814408164782,2026.7448119658598,1784.6565020573444
51035,high,3301.161,0.7130643653791515,756.5022080809484,744.3583663333419,682.5299547427445,850.7742649688034,764.6896519599522
192433,high,9263.188,0.7130643653791515,2137.4500774669473,2103.125628687333,1928.4043688370632,2035.4730701979313,1792.1891130716754
413237,medium,5244.238,0.7130643653791515,1201.934574435823,1182.6379213607458,1084.4027982402563,1232.8899574970926,1096.1162979872856
149444,medium,7634.594,0.8407500276235722,2108.5609602909494,2074.6946134234927,1902.3196915424164,2010.679731760108,1770.6488207117586
