building_id,puma,income,is_care,annual_kwh,scaling_factor,tou_dr_bill,tou_dr_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill
101468,G06007317,high,False,14110.456,0.7130643653791515,6982.747182168132,6425.574783355236,6982.789607288132,6858.161617688131,6253.3700910881325,5964.190462288132,5110.404437088131,4946.113744288132
101479,G06007316,high,False,5920.700000000001,0.7130643653791515,2620.057174438124,2591.0892866052463,2620.0619334881317,2568.3287375881314,2317.2555075881323,2842.194260188132,2487.7634794881324,3064.5108112881317
101659,G06007325,low,True,2856.9519999999998,0.8407500276235722,748.9984981814998,803.1466809730009,749.0016382967999,733.1767832717999,656.3722353047999,920.7310020978,812.3085406848002,1092.5198234088
102003,G06007326,medium,False,6330.257,0.7130643653791515,2857.966794208132,2802.535226155242,2857.985134488132,2802.254735488132,2531.8925719881317,3012.4550295881318,2630.7841504881317,3167.113963888132
102110,G06007326,high,False,6438.596,0.7130643653791515,2993.0846366091514,2929.2182699955047,2993.1190594491504,2935.25676814915,2654.5053850491504,3111.2019636491495,2714.85245144915,3229.5137100491497
102197,G06007325,low,True,4891.8369999999995,0.8407500276235722,1417.3226256935745,1459.7183482309356,1417.3454990972762,1389.5853496382763,1254.9042980282761,1386.074620992276,1195.9376228222764,1354.942501143276
102213,G06007301,medium,False,6896.13,0.7130643653791515,3155.936115158134,3063.9246486052407,3155.952145688132,3095.2563306881316,2800.735012088132,3225.6858899881317,2809.908597488132,3295.6345856881317
102225,G06007317,low,True,3388.509,0.7130643653791515,884.9833792884004,935.232294157001,884.9873130021002,866.2701290481001,775.4515373241001,1007.5522484271,879.3440909931,1130.1782141571
102285,G06007307,low,True,4706.42,0.8407500276235722,1258.9258587380982,1301.5643116420001,1258.9351411455,1232.6736600045,1105.2569004435002,1253.1342709605,1073.2616346045002,1247.4277935495002
102371,G06007315,medium,False,4733.499,0.7130643653791515,2006.0047113386327,2052.798140375371,2006.0138479186407,1964.6424184186408,1763.8973180186408,2404.6699456186407,2121.282719918641,2803.487589818641
102438,G06007314,medium,False,2986.589,0.7130643653791515,1237.904039250001,1380.2015149800018,1237.90916587,1211.72839527,1084.68796947,1895.1122010699999,1715.7704427699998,2552.4056735699996
102842,G06007323,high,False,5674.845,0.7130643653791515,2518.03749923813,2504.7395144652387,2518.051507688132,2468.0163685881316,2225.2076368881317,2769.194508588132,2426.428039988132,3020.528906388132
10290,G06007314,high,False,5886.477,0.7130643653791515,2625.3066762981166,2598.4678121652437,2625.326021488132,2573.478859488132,2321.9806385881316,2845.962887388132,2490.919274988132,3066.769938588132
102932,G06007316,low,True,3462.819,0.7130643653791515,918.6362655435008,969.8769184159995,918.6448450851001,899.2745023310998,805.3079834331,1030.1726931411,897.5166804561001,1141.7636264361
102939,G06007315,medium,False,4741.602,0.7130643653791515,2022.1674169881278,2068.959724715242,2022.182459708132,1980.4454260081322,1777.9853634081321,2414.822157908132,2129.0045029081316,2807.604343308132
103004,G06007313,high,False,6613.454,0.8407500276235722,2967.4088774799975,2898.86101787943,2967.417948049999,2909.167552849998,2626.483520949999,3078.6599932499994,2679.5945597499995,3190.1061977499985
103089,G06007330,medium,False,1146.5970000000002,0.7130643653791515,472.3618113100008,708.848207660001,472.3627633100001,462.36179071000004,413.8225000100001,1404.92804441,1336.40798931,2337.5316021099998
103245,G06007311,medium,False,3748.147,0.7130643653791515,1569.1748985700006,1671.7164284200014,1569.18444731,1536.1748025099996,1376.0064936100002,2110.18926091,1884.08508621,2651.32353621
103273,G06007326,low,True,11562.542000000001,0.7130643653791515,3555.814871648422,3542.7170654296665,3555.846778987523,3491.408185264522,3178.7624032845238,2900.2954610295233,2458.9321961625233,2245.0508926545235
103289,G06007307,medium,False,6162.385,0.8407500276235722,2743.894521549996,2704.3618535294313,2743.919944449999,2689.3755670499986,2424.812558649999,2918.7187870499993,2545.223056349999,3093.7074647499985
103321,G06007313,medium,False,4741.360999999999,0.8407500276235722,1999.36226567813,2048.1704258352447,1999.3741687581323,1957.7417208581323,1755.7619995581322,2393.710804758132,2108.5761152581317,2788.185554958132
103595,G06007307,high,False,15005.917000000001,0.8407500276235722,7438.1006702099985,6828.077774889432,7438.153053449998,7305.190174349998,6660.012250749999,6277.954734149999,5367.1655252499995,5118.275360149999
103599,G06007311,medium,False,13453.683,0.7130643653791515,6651.067431918131,6136.444738185241,6651.139875088131,6531.997822588131,5954.1062114881315,5726.835577588132,4911.000674388131,4803.062448888132
103627,G06007323,medium,False,8379.654,0.7130643653791515,3937.66675568814,3750.152278255238,3937.6922562881323,3863.911972288132,3506.0162731881323,3785.1063253881316,3279.8571061881316,3632.7569384881317
103655,G06007302,medium,False,3627.235,1.4172145412832236,1516.076541249999,1625.5526842200002,1516.08877425,1484.07692645,1328.7596640499999,2074.1032311500003,1854.84051285,2632.2468486499997
103799,G06007316,high,False,11584.624,0.7130643653791515,5654.71005581813,5260.233721865239,5654.748281288132,5552.271543188132,5055.121272888131,5013.855115588132,4312.0719696881315,4373.285579088131
103807,G06007313,low,True,799.0079999999999,0.8407500276235722,207.67089651840203,275.45166527200007,207.6714248112,203.27598537120002,181.94230923120003,573.9704334552,543.8548957512,940.2868547952
